Time (ms),Estimated HR (Hz),Estimated HR (bpm),Time to next peak (ms),Heart rate pulse interval (ms),Red LED ADC,IR LED ADC,Filtered,ZeroCross
25410,1,60,369,1000,2543647,2827922,-38.7556,0
25450,1,60,329,1000,2543637,2827891,-24.8314,0
25490,1,60,289,1000,2543604,2827828,-14.4407,0
25530,1,60,249,1000,2543593,2827811,-12.2394,0
25570,1,60,209,1000,2543581,2827790,-16.064,0
25610,1,60,169,1000,2543575,2827774,-20.714,0
25650,1,60,129,1000,2543571,2827796,-22.2073,0
25710,1,60,69,1000,2543560,2827783,-19.3711,0
25750,1,60,29,1000,2543581,2827827,-12.1053,0
25790,1,60,989,1000,2543558,2827815,-1.61675,0
25830,1,60,949,1000,2543519,2827743,5.60132,0
25870,1,60,909,1000,2543535,2827755,6.12887,0
25920,1,60,859,1000,2543534,2827827,5.18878,0
25960,1,60,819,1000,2543567,2827833,8.784,0
26000,1,60,779,1000,2543546,2827836,17.3722,0
26040,1,60,739,1000,2543530,2827808,24.5681,0
26080,1,60,699,1000,2543533,2827841,25.7996,0
26120,1,60,659,1000,2543526,2827804,22.6916,0
26140,1,60,639,1000,2543464,2827705,14.3475,0
26180,1,60,599,1000,2543470,2827682,-0.240934,0
26220,1,60,559,1000,2543455,2827717,-14.8163,1
26260,1,60,519,1000,2543423,2827668,-24.8975,0
26300,1,60,479,1000,2543396,2827627,-31.9869,0
26340,1,60,439,1000,2543385,2827600,-36.4785,0
26380,1,60,399,1000,2543359,2827574,-37.4911,0
26420,1,60,359,1000,2543308,2827492,-37.5603,0
26460,1,60,319,1000,2543277,2827474,-40.1983,0
26500,1,60,279,1000,2543295,2827481,-41.6683,0
26560,1,60,219,1000,2543289,2827482,-34.7473,0
26600,1,60,179,1000,2543279,2827513,-19.5013,0
26640,1,60,139,1000,2543291,2827530,-0.405949,0
26680,1,60,99,1000,2543290,2827525,19.3444,0
26720,1,60,59,1000,2543291,2827494,36.3892,0
26760,1,60,19,1000,2543274,2827509,47.0952,0
26780,1,60,999,1000,2543298,2827528,51.2685,0
26820,1,60,959,1000,2543310,2827577,53.2474,0
26860,1,60,919,1000,2543306,2827564,55.0034,0
26900,1,60,879,1000,2543314,2827547,54.8221,0
26940,1,60,839,1000,2543353,2827583,54.1155,0
26980,1,60,799,1000,2543337,2827618,54.084,0
27020,1,60,759,1000,2543352,2827624,51.5516,0
27060,1,60,719,1000,2543359,2827655,45.4272,0
27100,1,60,679,1000,2543348,2827653,36.1796,0
27140,1,60,639,1000,2543344,2827617,23.2163,0
27200,1,60,579,1000,2543313,2827603,6.45352,0
27240,1,60,539,1000,2543314,2827576,-12.5466,1
27280,1,60,499,1000,2543324,2827581,-28.2186,0
27320,1,60,459,1000,2543333,2827552,-35.1338,0
27360,1,60,419,1000,2543306,2827477,-34.8628,0
27400,1,60,379,1000,2543259,2827485,-35.6196,0
27410,1,60,369,1000,2543289,2827521,-40.1125,0
27450,1,60,329,1000,2543291,2827512,-41.309,0
27500,1,60,279,1000,2543280,2827563,-36.1861,0
27540,1,60,239,1000,2543306,2827582,-26.5688,0
27570,1,60,209,1000,2543305,2827575,-13.3226,0
27630,1,60,149,1000,2543281,2827543,-1.1518,0
27670,1,60,109,1000,2543285,2827549,4.91255,0
27710,1,60,69,1000,2543287,2827563,6.20452,0
27750,1,60,29,1000,2543294,2827520,6.60068,0
27790,1,60,989,1000,2543287,2827532,7.73033,0
27840,1,60,939,1000,2543308,2827573,10.15,0
27880,1,60,899,1000,2543299,2827605,13.9991,0
27910,1,60,869,1000,2543303,2827602,17.2794,0
27950,1,60,829,1000,2543308,2827615,18.6819,0
28000,1,60,779,1000,2543296,2827586,17.8643,0
28050,1,60,729,1000,2543277,2827591,13.0609,0
28090,1,60,689,1000,2543292,2827607,5.28897,0
28130,1,60,649,1000,2543286,2827631,-1.17522,1
28170,1,60,609,1000,2543252,2827509,-6.49452,0
28210,1,60,569,1000,2543247,2827505,-13.4477,0
28270,1,60,509,1000,2543250,2827501,-19.88,0
28310,1,60,469,1000,2543265,2827524,-21.1035,0
28350,1,60,429,1000,2543242,2827511,-16.9461,0
28390,1,60,389,1000,2543264,2827459,-10.479,0
28430,1,60,349,1000,2543253,2827538,-3.16558,0
28490,1,60,289,1000,2543246,2827553,2.62041,0
28530,1,60,249,1000,2543239,2827559,4.56289,0
28570,1,60,209,1000,2543229,2827541,2.94178,0
28610,1,60,169,1000,2543234,2827515,-0.192608,0
28650,1,60,129,1000,2543234,2827568,-1.89349,1
28690,1,60,89,1000,2543242,2827581,-0.505638,0
28690,1,60,89,1000,2543260,2827610,4.64717,0
28730,1,60,49,1000,2543259,2827634,12.5485,0
28770,1,60,9,1000,2543267,2827664,19.9344,0
28810,1,60,969,1000,2543259,2827669,23.8102,0
28850,1,60,929,1000,2543300,2827700,25.0403,0
28900,1,60,879,1000,2543245,2827686,23.798,0
28940,1,60,839,1000,2543207,2827632,13.7358,0
28980,1,60,799,1000,2543219,2827609,-4.87191,1
29020,1,60,759,1000,2543232,2827684,-20.7164,0
29060,1,60,719,1000,2543270,2827723,-24.0804,0
29120,1,60,659,1000,2543233,2827667,-16.1184,0
29160,1,60,619,1000,2543230,2827628,-7.07757,0
29200,1,60,579,1000,2543203,2827595,-4.22519,0
29240,1,60,539,1000,2543225,2827637,-6.6403,0
29280,1,60,499,1000,2543234,2827654,-8.21715,0
29320,1,60,459,1000,2543237,2827708,-5.3461,0
29360,1,60,419,1000,2543260,2827749,1.51684,0
29400,1,60,379,1000,2543227,2827698,8.94106,0
29440,1,60,339,1000,2543215,2827702,10.5507,0
29540,1,60,239,1000,2543240,2827801,6.7246,0
29580,1,60,199,1000,2543255,2827775,4.64897,0
29620,1,60,159,1000,2543244,2827828,6.46004,0
29660,1,60,119,1000,2543241,2827829,8.38982,0
29700,1,60,79,1000,2543239,2827873,7.94498,0
29750,1,60,29,1000,2543245,2827883,5.83728,0
29790,1,60,989,1000,2543239,2827867,3.35655,0
29830,1,60,949,1000,2543205,2827810,-1.14307,1
29870,1,60,909,1000,2543203,2827814,-9.35952,0
29910,1,60,869,1000,2543183,2827791,-18.9648,0
29970,1,60,809,1000,2543178,2827769,-26.8707,0
30010,1,60,769,1000,2543157,2827696,-31.6652,0
30050,1,60,729,1000,2543108,2827636,-35.6777,0
30090,1,60,689,1000,2543070,2827571,-42.9381,0
30130,1,60,649,1000,2543078,2827594,-50.6997,0
30170,1,60,609,1000,2543084,2827610,-50.6205,0
30170,1,60,609,1000,2543061,2827644,-40.4819,0
30210,1,60,569,1000,2543044,2827606,-26.2462,0
30250,1,60,529,1000,2543044,2827578,-12.7176,0
30290,1,60,489,1000,2543046,2827604,-0.12844,0
30330,1,60,449,1000,2543038,2827572,11.5724,0
30390,1,60,389,1000,2543026,2827566,20.5768,0
30430,1,60,349,1000,2543041,2827593,26.7254,0
30470,1,60,309,1000,2543039,2827579,32.118,0
30510,1,60,269,1000,2543034,2827627,36.6226,0
30550,1,60,229,1000,2543029,2827595,38.4138,0
30610,1,60,169,1000,2543022,2827605,36.7636,0
30640,1,60,139,1000,2542995,2827547,30.8903,0
30680,1,60,99,1000,2542993,2827551,21.0369,0
30730,1,60,49,1000,2542982,2827571,10.3589,0
30770,1,60,9,1000,2542969,2827549,1.42605,0
30810,1,60,969,1000,2542963,2827550,-5.04009,1
30850,1,60,929,1000,2542933,2827488,-9.83434,0
30890,1,60,889,1000,2542921,2827408,-14.7965,0
30930,1,60,849,1000,2542907,2827442,-19.5968,0
30970,1,60,809,1000,2542896,2827386,-22.6015,0
31030,1,60,749,1000,2542892,2827408,-22.6236,0
31070,1,60,709,1000,2542890,2827425,-18.8701,0
31110,1,60,669,1000,2542892,2827484,-11.5513,0
31150,1,60,629,1000,2542888,2827424,-2.20546,0
31190,1,60,589,1000,2542884,2827411,6.67397,0
31240,1,60,539,1000,2542869,2827393,12.5077,0
31280,1,60,499,1000,2542883,2827433,15.1281,0
31320,1,60,459,1000,2542896,2827443,17.8929,0
31360,1,60,419,1000,2542897,2827432,22.6764,0
31400,1,60,379,1000,2542883,2827430,26.671,0
31460,1,60,319,1000,2542900,2827456,27.6578,0
31500,1,60,279,1000,2542928,2827455,28.602,0
31540,1,60,239,1000,2542898,2827466,30.113,0
31580,1,60,199,1000,2542912,2827485,28.289,0
31620,1,60,159,1000,2542880,2827445,21.459,0
31660,1,60,119,1000,2542881,2827447,10.0694,0
31660,1,60,119,1000,2542893,2827469,-1.59577,1
31700,1,60,79,1000,2542879,2827444,-9.08034,0
31740,1,60,39,1000,2542872,2827408,-13.2657,0
31780,1,60,999,1000,2542878,2827381,-15.2849,0
31820,1,60,959,1000,2542868,2827366,-15.1651,0
31880,1,60,899,1000,2542864,2827356,-14.2602,0
31920,1,60,859,1000,2542860,2827361,-13.5639,0
31960,1,60,819,1000,2542867,2827404,-12.3418,0
32000,1,60,779,1000,2542879,2827439,-8.84638,0
32040,1,60,739,1000,2542898,2827491,-1.67715,0
32090,1,60,689,1000,2542878,2827438,6.82946,0
32130,1,60,649,1000,2542863,2827421,10.7371,0
32169,1,60,610,1000,2542864,2827414,7.97666,0
32210,1,60,569,1000,2542884,2827452,3.37488,0
32250,1,60,529,1000,2542892,2827475,2.42876,0
32290,1,60,489,1000,2542898,2827508,5.86123,0
32310,1,60,469,1000,2542920,2827543,12.0317,0
32349,1,60,430,1000,2542939,2827580,20.1163,0
32390,1,60,389,1000,2542916,2827539,26.403,0
32430,1,60,349,1000,2542888,2827498,23.9295,0
32470,1,60,309,1000,2542894,2827531,11.6936,0
32540,1.1,66,681,909,2542905,2827518,-2.57917,1
32580,1.1,66,641,909,2542893,2827514,-12.4821,0
32619,1.1,66,602,909,2542913,2827588,-16.473,0
32660,1.1,66,561,909,2542904,2827548,-14.9309,0
32700,1.1,66,521,909,2542876,2827474,-12.5578,0
32740,1.1,66,481,909,2542860,2827469,-14.8714,0
32750,1.1,66,471,909,2542879,2827515,-19.9639,0
32790,1.1,66,431,909,2542895,2827522,-20.8521,0
32830,1.1,66,391,909,2542874,2827559,-16.0874,0
32870,1.1,66,351,909,2542881,2827594,-10.0142,0
32910,1.1,66,311,909,2542899,2827588,-3.6497,0
32970,1.1,66,251,909,2542903,2827580,4.10444,0
33010,1.1,66,211,909,2542930,2827600,12.9906,0
33050,1.1,66,171,909,2542914,2827646,21.0807,0
33090,1.1,66,131,909,2542915,2827648,24.3891,0
33130,1.1,66,91,909,2542935,2827652,22.9419,0
33170,1.1,66,51,909,2542937,2827674,20.4177,0
33210,1.1,66,11,909,2542945,2827657,18.1417,0
33250,1.1,66,880,909,2542948,2827655,15.8919,0
33290,1.1,66,840,909,2542930,2827651,12.0728,0
33330,1.1,66,800,909,2542941,2827649,5.62641,0
33390,1.06627,63,702,937,2542920,2827676,-2.30251,1
33430,1.06627,63,662,937,2542934,2827693,-10.0857,0
33470,1.06627,63,622,937,2542942,2827713,-14.5893,0
33510,1.06627,63,582,937,2542909,2827654,-16.1637,0
33550,1.06627,63,542,937,2542863,2827555,-21.4506,0
33600,1.06627,63,492,937,2542845,2827511,-33.5912,0
33640,1.06627,63,452,937,2542838,2827479,-47.092,0
33680,1.06627,63,412,937,2542827,2827468,-54.8279,0
33720,1.06627,63,372,937,2542814,2827491,-54.4492,0
33760,1.06627,63,332,937,2542808,2827495,-47.2974,0
33820,1.06627,63,272,937,2542823,2827507,-34.4907,0
33860,1.06627,63,232,937,2542802,2827507,-18.3,0
33900,1.06627,63,192,937,2542805,2827499,-3.35918,0
33940,1.06627,63,152,937,2542788,2827479,7.33691,0
33980,1.06627,63,112,937,2542778,2827480,12.7391,0
34020,1.06627,63,72,937,2542770,2827479,13.6257,0
34020,1.06627,63,72,937,2542751,2827465,11.8116,0
34060,1.06627,63,32,937,2542757,2827472,9.37475,0
34100,1.06627,63,929,937,2542754,2827492,9.2094,0
34140,1.06627,63,889,937,2542772,2827525,13.2211,0
34180,1.06627,63,849,937,2542756,2827524,20.1817,0
34240,1.06627,63,789,937,2542724,2827471,24.1275,0
34280,1.06627,63,749,937,2542698,2827450,19.5343,0
34320,1.06627,63,709,937,2542687,2827444,7.80055,0
34360,1.05818,63,708,945,2542698,2827465,-3.80385,1
34400,1.05818,63,668,945,2542691,2827419,-8.92732,0
34450,1.05818,63,618,945,2542650,2827351,-9.41632,0
34490,1.05818,63,578,945,2542624,2827320,-11.7045,0
34530,1.05818,63,538,945,2542620,2827328,-16.6791,0
34570,1.05818,63,498,945,2542630,2827301,-19.0428,0
34610,1.05818,63,458,945,2542598,2827335,-16.5283,0
34670,1.05818,63,398,945,2542617,2827363,-10.9704,0
34710,1.05818,63,358,945,2542584,2827313,-4.10865,0
34750,1.05818,63,318,945,2542598,2827318,2.04899,0
34790,1.05818,63,278,945,2542595,2827334,7.84513,0
34830,1.05818,63,238,945,2542604,2827351,14.4942,0
34890,1.05818,63,178,945,2542594,2827336,20.9059,0
34930,1.05818,63,138,945,2542606,2827379,25.7429,0
34970,1.05818,63,98,945,2542615,2827391,29.5672,0
35010,1.05818,63,58,945,2542593,2827354,31.5073,0
35050,1.05818,63,18,945,2542600,2827376,29.2872,0
35110,1.05818,63,903,945,2542564,2827338,22.2933,0
35150,1.05818,63,863,945,2542574,2827343,11.585,0
35190,1.05818,63,823,945,2542584,2827350,2.35254,0
35230,1.07318,64,698,931,2542568,2827342,-1.92593,1
35270,1.07318,64,658,931,2542576,2827361,-2.83604,0
35330,1.07318,64,598,931,2542568,2827316,-1.9315,0
35370,1.07318,64,558,931,2542553,2827271,-1.47915,0
35410,1.07318,64,518,931,2542520,2827247,-5.04714,0
35450,1.07318,64,478,931,2542528,2827247,-12.5277,0
35490,1.07318,64,438,931,2542543,2827287,-17.7175,0
35530,1.07318,64,398,931,2542534,2827247,-16.3549,0
35570,1.07318,64,358,931,2542521,2827274,-11.4061,0
35610,1.07318,64,318,931,2542516,2827244,-7.08646,0
35650,1.07318,64,278,931,2542515,2827287,-4.33668,0
35690,1.07318,64,238,931,2542503,2827283,-2.82247,0
35750,1.07318,64,178,931,2542504,2827227,-2.26669,0
35790,1.07318,64,138,931,2542492,2827242,-2.07296,0
35830,1.07318,64,98,931,2542497,2827254,-1.5934,0
35870,1.07318,64,58,931,2542490,2827275,-0.145663,0
35910,1.07318,64,18,931,2542474,2827255,1.21473,0
35950,1.07318,64,909,931,2542456,2827267,0.133229,0
35960,1.11419,66,672,897,2542451,2827258,-3.45605,1
36000,1.11419,66,632,897,2542429,2827301,-7.95402,0
36040,1.11419,66,592,897,2542449,2827284,-10.7056,0
36080,1.11419,66,552,897,2542426,2827257,-9.49323,0
36120,1.11419,66,512,897,2542452,2827278,-4.48578,0
36180,1.11419,66,452,897,2542457,2827289,4.45609,0
36220,1.11419,66,412,897,2542462,2827228,15.6519,0
36260,1.11419,66,372,897,2542450,2827216,24.3951,0
36300,1.11419,66,332,897,2542438,2827201,26.665,0
36340,1.11419,66,292,897,2542411,2827174,20.7788,0
36380,1.11419,66,252,897,2542418,2827222,9.39217,0
36420,1.11419,66,212,897,2542441,2827247,0.29541,0
36460,1.11419,66,172,897,2542461,2827280,0.276284,0
36500,1.11419,66,132,897,2542480,2827308,9.4559,0
36540,1.11419,66,92,897,2542502,2827316,23.5563,0
36600,1.11419,66,32,897,2542519,2827365,37.535,0
36640,1.11419,66,889,897,2542543,2827405,47.7299,0
36680,1.11419,66,849,897,2542540,2827415,51.5791,0
36720,1.11419,66,809,897,2542543,2827410,47.0501,0
36760,1.11419,66,769,897,2542543,2827454,35.0288,0
36810,1.11419,66,719,897,2542538,2827468,18.7709,0
36850,1.11419,66,679,897,2542563,2827493,3.11036,0
36900,1.09446,65,684,913,2542545,2827477,-8.34405,1
36940,1.09446,65,644,913,2542547,2827481,-16.7286,0
36980,1.09446,65,604,913,2542532,2827435,-24.0669,0
37040,1.09446,65,544,913,2542522,2827433,-31.3603,0
37080,1.09446,65,504,913,2542515,2827475,-38.3892,0
37120,1.09446,65,464,913,2542535,2827482,-42.0157,0
37160,1.09446,65,424,913,2542504,2827412,-40.9554,0
37200,1.09446,65,384,913,2542486,2827338,-39.4058,0
37240,1.09446,65,344,913,2542497,2827377,-38.7696,0
37240,1.09446,65,344,913,2542494,2827379,-35.6167,0
37280,1.09446,65,304,913,2542468,2827378,-30.308,0
37320,1.09446,65,264,913,2542463,2827394,-25.9501,0
37360,1.09446,65,224,913,2542496,2827446,-20.2877,0
37400,1.09446,65,184,913,2542497,2827441,-9.21807,0
37450,1.09446,65,134,913,2542478,2827433,3.86471,0
37490,1.09446,65,94,913,2542510,2827448,14.574,0
37530,1.09446,65,54,913,2542491,2827465,22.6805,0
37570,1.09446,65,14,913,2542505,2827480,27.2059,0
37610,1.09446,65,887,913,2542514,2827502,28.9572,0
37670,1.09446,65,827,913,2542530,2827507,30.5252,0
37710,1.09446,65,787,913,2542512,2827524,31.2077,0
37750,1.09446,65,747,913,2542507,2827512,27.8355,0
37790,1.09446,65,707,913,2542476,2827475,18.4318,0
37830,1.09446,65,667,913,2542485,2827472,4.80761,0
37870,1.08763,65,689,919,2542452,2827438,-9.11985,1
37870,1.08763,65,689,919,2542467,2827440,-20.2079,0
37910,1.08763,65,649,919,2542451,2827435,-25.8127,0
37950,1.08763,65,609,919,2542434,2827411,-26.9434,0
37990,1.08763,65,569,919,2542406,2827341,-27.7853,0
38030,1.08763,65,529,919,2542360,2827263,-32.2058,0
38090,1.08763,65,469,919,2542355,2827219,-40.1911,0
38130,1.08763,65,429,919,2542340,2827239,-46.2534,0
38170,1.08763,65,389,919,2542325,2827227,-46.4241,0
38210,1.08763,65,349,919,2542325,2827226,-40.2094,0
38250,1.08763,65,309,919,2542328,2827273,-27.7914,0
38300,1.08763,65,259,919,2542339,2827232,-10.392,0
38340,1.08763,65,219,919,2542349,2827233,9.57285,0
38380,1.08763,65,179,919,2542327,2827241,27.1361,0
38420,1.08763,65,139,919,2542313,2827233,36.2273,0
38470,1.08763,65,89,919,2542333,2827229,37.2413,0
38510,1.08763,65,49,919,2542304,2827175,34.3578,0
38550,1.08763,65,9,919,2542305,2827211,28.728,0
38590,1.08763,65,888,919,2542330,2827219,23.8555,0
38620,1.08763,65,858,919,2542326,2827240,23.7836,0
38720,1.08763,65,758,919,2542335,2827248,27.0014,0
38760,1.08763,65,718,919,2542319,2827217,29.4142,0
38800,1.08763,65,678,919,2542313,2827234,27.3911,0
38840,1.08763,65,638,919,2542287,2827214,19.3183,0
38880,1.08763,65,598,919,2542294,2827177,7.19061,0
38940,1.06904,64,701,935,2542284,2827212,-4.22625,1
38980,1.06904,64,661,935,2542262,2827119,-12.9836,0
39020,1.06904,64,621,935,2542247,2827092,-20.3781,0
39060,1.06904,64,581,935,2542248,2827120,-25.7271,0
39100,1.06904,64,541,935,2542243,2827130,-26.9279,0
39160,1.06904,64,481,935,2542275,2827146,-21.8384,0
39200,1.06904,64,441,935,2542284,2827150,-9.36699,0
39240,1.06904,64,401,935,2542279,2827171,6.19587,0
39280,1.06904,64,361,935,2542281,2827183,18.158,0
39320,1.06904,64,321,935,2542277,2827152,23.4965,0
39360,1.06904,64,281,935,2542286,2827148,23.1365,0
39360,1.06904,64,281,935,2542297,2827194,20.5986,0
39400,1.06904,64,241,935,2542320,2827235,19.8103,0
39440,1.06904,64,201,935,2542324,2827237,22.0483,0
39480,1.06904,64,161,935,2542303,2827248,23.408,0
39520,1.06904,64,121,935,2542342,2827294,21.5406,0
39570,1.06904,64,71,935,2542336,2827276,19.2562,0
39610,1.06904,64,31,935,2542356,2827293,17.6342,0
39650,1.06904,64,926,935,2542357,2827270,16.0926,0
39690,1.06904,64,886,935,2542354,2827291,13.3123,0
39730,1.06904,64,846,935,2542333,2827272,6.62507,0
39790,1.0921,65,686,915,2542325,2827284,-4.86897,1
39830,1.0921,65,646,915,2542339,2827270,-17.2399,0
39870,1.0921,65,606,915,2542319,2827204,-26.0377,0
39910,1.0921,65,566,915,2542296,2827166,-32.4411,0
39950,1.0921,65,526,915,2542296,2827177,-37.9779,0
39990,1.0921,65,486,915,2542275,2827133,-41.5323,0
40010,1.0921,65,466,915,2542288,2827143,-41.6957,0
40050,1.0921,65,426,915,2542297,2827157,-36.1007,0
40090,1.0921,65,386,915,2542296,2827200,-24.8242,0
40130,1.0921,65,346,915,2542333,2827229,-9.65618,0
40170,1.0921,65,306,915,2542346,2827258,8.63526,0
40210,1.0921,65,266,915,2542340,2827269,25.5667,0
40250,1.0921,65,226,915,2542341,2827283,35.0668,0
40290,1.0921,65,186,915,2542365,2827335,37.1248,0
40330,1.0921,65,146,915,2542404,2827431,37.7446,0
40370,1.0921,65,106,915,2542417,2827455,41.134,0
40430,1.0921,65,46,915,2542404,2827448,43.7874,0
40470,1.0921,65,6,915,2542408,2827495,40.1782,0
40510,1.0921,65,881,915,2542439,2827465,31.8437,0
40550,1.0921,65,841,915,2542387,2827429,20.6919,0
40590,1.0921,65,801,915,2542399,2827401,4.85777,0
40650,1.09753,65,683,911,2542398,2827399,-11.9496,1
40690,1.09753,65,643,911,2542387,2827311,-24.8446,0
40730,1.09753,65,603,911,2542360,2827228,-34.6869,0
40770,1.09753,65,563,911,2542359,2827202,-42.798,0
40810,1.09753,65,523,911,2542359,2827206,-47.2144,0
40850,1.09753,65,483,911,2542349,2827214,-46.4904,0
40890,1.09753,65,443,911,2542340,2827229,-42.3397,0
40930,1.09753,65,403,911,2542337,2827255,-36.6281,0
40970,1.09753,65,363,911,2542329,2827300,-30.1996,0
41010,1.09753,65,323,911,2542330,2827341,-23.4236,0
41070,1.09753,65,263,911,2542322,2827333,-16.4893,0
41110,1.09753,65,223,911,2542333,2827363,-9.20123,0
41150,1.09753,65,183,911,2542348,2827397,-0.0908579,0
41190,1.09753,65,143,911,2542331,2827429,9.93569,0
41230,1.09753,65,103,911,2542318,2827445,16.1679,0
41280,1.09753,65,53,911,2542325,2827432,17.0643,0
41320,1.09753,65,13,911,2542311,2827381,14.9555,0
41360,1.09753,65,884,911,2542277,2827364,9.58973,0
41400,1.09753,65,844,911,2542278,2827293,0.837946,0
41440,1.11939,67,669,893,2542203,2827162,-10.9813,1
41480,1.11939,67,629,893,2542126,2826962,-30.3532,0
41500,1.11939,67,609,893,2542046,2826841,-59.4305,0
41540,1.11939,67,569,893,2542056,2826861,-88.1456,0
41580,1.11939,67,529,893,2542084,2826899,-97.9887,0
41620,1.11939,67,489,893,2542086,2826905,-80.1245,0
41660,1.11939,67,449,893,2542132,2826979,-40.5663,0
41700,1.11939,67,409,893,2542156,2827010,9.98868,0
41740,1.11939,67,369,893,2542110,2826979,55.1567,0
41780,1.11939,67,329,893,2542063,2826914,76.6782,0
41820,1.11939,67,289,893,2542071,2826938,71.8594,0
41860,1.11939,67,249,893,2542120,2827016,57.2557,0
41920,1.11939,67,189,893,2542157,2827079,51.2476,0
41960,1.11939,67,149,893,2542157,2827073,57.4059,0
42000,1.11939,67,109,893,2542118,2827014,64.4676,0
42040,1.11939,67,69,893,2542114,2827075,61.1418,0
42080,1.11939,67,29,893,2542120,2827072,47.9611,0
42120,1.11939,67,882,893,2542123,2827077,32.0313,0
42130,1.11939,67,872,893,2542130,2827092,18.6423,0
42170,1.11939,67,832,893,2542114,2827048,8.81321,0
42210,1.11939,67,792,893,2542104,2827054,0.141101,0
42250,1.12837,67,664,886,2542108,2827021,-8.16081,1
42290,1.12837,67,624,886,2542113,2827025,-13.9552,0
42340,1.12837,67,574,886,2542114,2827037,-15.9795,0
42380,1.12837,67,534,886,2542094,2827059,-16.3201,0
42410,1.12837,67,504,886,2542083,2827010,-18.3943,0
42450,1.12837,67,464,886,2542070,2826995,-22.9745,0
42490,1.12837,67,424,886,2542067,2827032,-27.9924,0
42550,1.12837,67,364,886,2542039,2826904,-32.0276,0
42590,1.12837,67,324,886,2542008,2826863,-36.5304,0
42630,1.12837,67,284,886,2542034,2826895,-39.7059,0
42670,1.12837,67,244,886,2542021,2826940,-36.4241,0
42710,1.12837,67,204,886,2542012,2826925,-27.4895,0
