Time (s),Red,IR,filtered,isZeroX
110.03,3084766,3376286,0,0
110.07,3084731,3376171,0,0
110.11,3084396,3375244,0,0
110.15,3083980,3374087,0,0
110.19,3083739,3373549,0,0
110.19,3083724,3373563,0,0
110.23,3083830,3373908,0,0
110.27,3084044,3374443,0,0
110.31,3084175,3374799,0,0
110.35,3084169,3374777,0,0
110.39,3084130,3374683,0,0
110.43,3084153,3374726,0,0
110.47,3084214,3374924,0,0
110.51,3084317,3375155,0,0
110.55,3084389,3375362,0,0
110.61,3084443,3375507,0,0
110.65,3084468,3375557,0,0
110.69,3084478,3375602,0,0
110.73,3084480,3375608,0,0
110.77,3084504,3375720,0,0
110.81,3084564,3375875,0,0
110.86,3084579,3375882,0,0
110.89,3084309,3375158,0,0
110.94,3083872,3373942,0,0
110.97,3083584,3373254,0,0
111.02,3083507,3373128,0,0
111.06,3083561,3373373,0,0
111.10,3083775,3373926,0,0
111.14,3083924,3374314,0,0
111.18,3083939,3374351,0,0
111.24,3083914,3374247,0,0
111.28,3083900,3374252,0,0
111.32,3083968,3374409,0,0
111.36,3084044,3374629,0,0
111.40,3084145,3374890,0,0
111.44,3084217,3375083,0,0
111.44,3084268,3375208,0,0
111.48,3084291,3375280,0,0
111.52,3084304,3375334,0,0
111.56,3084332,3375390,0,0
111.60,3084383,3375535,0,0
111.66,3084446,3375697,0,0
111.70,3084406,3375557,0,0
111.74,3084037,3374531,0,0
111.78,3083609,3373394,0,0
111.82,3083404,3372935,0,0
111.88,3083428,3373030,0,0
111.92,3083574,3373503,0,0
111.96,3083796,3374072,0,0
112.00,3083915,3374390,0,0
112.04,3083899,3374342,0,0
112.08,3083877,3374286,0,0
112.09,3083884,3374363,0,0
112.13,3083963,3374589,0,0
112.17,3084090,3374863,0,0
112.21,3084155,3375039,0,0
112.25,3084203,3375195,0,0
112.31,3084249,3375296,0,0
112.35,3084282,3375398,0,0
112.39,3084312,3375447,0,0
112.43,3084348,3375542,0,0
112.47,3084403,3375707,0,0
112.53,3084401,3375660,0,0
112.57,3084048,3374652,0,0
112.61,3083642,3373570,0,0
112.65,3083471,3373203,0,0
112.69,3083523,3373381,0,0
112.73,3083709,3373922,0,0
112.77,3083955,3374496,0,0
112.81,3084037,3374749,0,0
112.85,3084032,3374687,0,0
112.89,3084020,3374651,0,0
112.93,3084083,3374768,0,0
112.97,3084185,3375067,0,0
113.01,3084289,3375371,0,0
113.05,3084385,3375644,0,0
113.09,3084444,3375816,0,0
113.15,3084471,3375904,0,0
113.19,3084475,3375904,0,0
113.23,3084501,3375953,0,0
113.27,3084544,3376047,0,0
113.31,3084610,3376230,0,0
113.35,3084667,3376413,0,0
113.36,3084653,3376302,0,0
113.40,3084304,3375394,0,0
113.44,3083914,3374286,0,0
113.48,3083759,3373902,0,0
113.52,3083838,3374141,0,0
113.58,3084085,3374756,0,0
113.62,3084281,3375262,0,0
113.66,3084321,3375405,0,0
113.70,3084289,3375326,0,0
113.74,3084253,3375243,0,0
113.80,3084294,3375321,0,0
113.84,3084357,3375498,0,0
113.88,3084435,3375716,0,0
113.92,3084500,3375898,0,0
113.96,3084524,3376020,0,0
114.00,3084567,3376116,0,0
114.00,3084582,3376130,0,0
114.04,3084588,3376183,0,0
114.08,3084634,3376274,0,0
114.12,3084664,3376402,0,0
114.16,3084685,3376488,0,0
114.20,3084493,3375948,0,0
114.24,3084079,3374803,0,0
114.28,3083755,3373961,0,0
114.32,3083706,3373845,0,0
114.36,3083821,3374200,0,0
114.42,3084031,3374761,0,0
114.46,3084180,3375183,0,0
114.50,3084200,3375207,0,0
114.54,3084158,3375038,0,0
114.58,3084142,3374983,0,0
114.63,3084194,3375131,0,0
114.67,3084269,3375357,0,0
114.71,3084354,3375566,0,0
114.75,3084398,3375692,0,0
114.79,3084418,3375738,0,0
114.85,3084455,3375850,0,0
114.89,3084440,3375899,0,0
114.93,3084459,3375923,0,0
114.97,3084522,3376066,0,0
115.01,3084576,3376188,0,0
115.05,3084510,3376005,0,0
115.07,3084092,3374937,0,0
115.11,3083685,3373785,0,0
115.15,3083504,3373388,0,0
115.19,3083516,3373479,0,0
115.23,3083655,3373853,0,0
115.27,3083880,3374457,0,0
115.31,3083999,3374756,0,0
115.35,3083991,3374705,0,0
115.39,3083979,3374629,0,0
115.43,3083992,3374693,0,0
115.50,3084079,3374920,0,0
115.53,3084190,3375139,0,0
115.58,3084233,3375306,0,0
115.61,3084273,3375486,0,0
115.66,3084313,3375579,0,0
115.69,3084325,3375626,0,0
115.72,3084325,3375645,0,0
115.76,3084361,3375727,0,0
115.80,3084414,3375877,0,0
115.84,3084477,3376020,0,0
115.88,3084359,3375690,0,0
115.92,3083967,3374566,0,0
115.96,3083574,3373557,0,0
116.00,3083453,3373292,0,0
116.04,3083492,3373471,0,0
116.08,3083686,3373992,0,0
116.14,3083972,3374729,0,0
116.18,3083947,3374663,0,0
116.22,3083938,3374611,0,0
116.26,3083973,3374727,0,0
116.30,3084068,3374925,0,0
116.36,3084156,3375175,0,0
116.40,3084211,3375358,0,0
116.44,3084259,3375496,0,0
116.48,3084301,3375594,0,0
116.52,3084306,3375603,0,0
116.56,3084383,3375780,0,0
116.60,3084442,3375955,0,0
116.64,3084492,3376123,0,0
116.68,3084357,3375737,0,0
116.79,3083685,3373821,0,0
116.83,3083638,3373698,0,0
116.87,3083742,3374012,0,0
116.91,3083950,3374551,0,0
116.95,3084105,3374978,0,0
117.01,3084118,3375042,0,0
117.05,3084078,3374925,0,0
117.09,3084103,3374931,0,0
117.13,3084166,3375077,0,0
117.17,3084249,3375306,0,0
117.21,3084341,3375516,0,0
117.21,3084401,3375671,0,0
117.25,3084430,3375802,0,0
117.29,3084464,3375843,0,0
117.33,3084474,3375874,0,0
117.37,3084534,3376040,0,0
117.41,3084643,3376298,0,0
117.45,3084727,3376534,0,0
117.49,3084761,3376639,0,0
117.53,3084537,3376017,0,0
117.57,3084149,3374948,0,0
117.63,3083914,3374297,0,0
117.67,3083912,3374296,0,0
117.71,3084060,3374733,0,0
117.75,3084280,3375291,0,0
117.79,3084374,3375533,0,0
117.83,3084362,3375445,0,0
117.87,3084271,3375281,0,0
117.91,3084220,3375229,0,0
117.95,3084292,3375338,0,0
117.99,3084340,3375456,0,0
118.04,3084377,3375609,0,0
118.08,3084426,3375750,0,0
118.12,3084454,3375818,0,0
118.16,3084463,3375815,0,0
118.20,3084444,3375762,0,0
118.26,3084449,3375846,0,0
118.30,3084498,3375989,0,0
118.34,3084542,3376073,0,0
118.38,3084382,3375673,0,0
118.42,3083937,3374520,0,0
118.46,3083613,3373619,0,0
118.46,3083496,3373441,0,0
118.50,3083587,3373692,0,0
118.54,3083784,3374237,0,0
118.58,3083962,3374704,0,0
118.62,3083987,3374789,0,0
118.66,3083966,3374685,0,0
118.70,3083958,3374676,0,0
118.74,3084011,3374817,0,0
118.78,3084098,3375060,0,0
118.82,3084188,3375290,0,0
118.88,3084237,3375383,0,0
118.92,3084275,3375533,0,0
118.96,3084317,3375630,0,0
119.00,3084327,3375676,0,0
119.04,3084358,3375741,0,0
119.08,3084400,3375856,0,0
119.12,3084459,3376052,0,0
119.16,3084453,3376027,0,0
119.20,3084173,3375211,0,0
119.24,3083702,3373923,0,0
119.31,3083434,3373284,0,0
119.35,3083415,3373288,0,0
119.39,3083516,3373635,0,0
119.43,3083766,3374258,0,0
119.47,3083919,3374676,0,0
119.51,3083923,3374697,0,0
119.53,3083899,3374592,0,0
119.57,3083898,3374592,0,0
119.61,3083977,3374803,0,0
119.65,3084068,3375053,0,0
119.69,3084128,3375253,0,0
119.73,3084196,3375402,0,0
119.77,3084205,3375482,0,0
119.81,3084229,3375540,0,0
119.85,3084243,3375564,0,0
119.89,3084281,3375645,0,0
119.95,3084341,3375790,0,0
119.99,3084403,3375951,0,0
120.03,3084391,3375912,0,0
120.07,3084071,3375064,0,0
120.11,3083656,3373901,0,0
120.15,3083464,3373457,0,0
120.17,3083485,3373543,0,0
120.21,3083652,3373955,0,0
120.25,3083880,3374561,0,0
120.29,3084014,3374929,0,0
120.33,3084008,3374910,0,0
120.37,3083970,3374793,0,0
120.41,3084008,3374889,0,0
120.45,3084079,3375101,0,0
120.49,3084158,3375350,0,0
120.53,3084271,3375593,0,0
120.57,3084389,3375878,0,0
120.61,3084404,3375942,0,0
120.65,3084403,3375967,0,0
120.69,3084476,3376128,0,0
120.80,3084618,3376512,0,0
120.84,3084650,3376530,0,0
120.88,3084404,3375828,0,0
120.92,3083982,3374709,0,0
120.96,3083760,3374100,0,0
121.00,3083761,3374151,0,0
121.04,3083898,3374552,0,0
121.08,3084113,3375075,0,0
121.12,3084204,3375370,0,0
121.16,3084187,3375327,0,0
121.22,3084132,3375167,0,0
121.26,3084120,3375154,0,0
121.30,3084183,3375293,0,0
121.34,3084254,3375518,0,0
121.38,3084316,3375656,0,0
121.42,3084343,3375759,0,0
121.44,3084374,3375835,0,0
121.48,3084375,3375836,0,0
121.52,3084378,3375883,0,0
121.56,3084390,3375910,0,0
121.60,3084441,3376070,0,0
121.65,3084486,3376185,0,0
121.69,3084469,3376136,0,0
121.73,3084215,3375428,0,0
121.77,3083774,3374273,0,0
121.81,3083523,3373697,0,0
121.87,3083502,3373707,0,0
121.91,3083597,3374010,0,0
121.95,3083802,3374509,0,0
121.99,3083890,3374798,0,0
122.03,3083880,3374755,0,0
122.07,3083821,3374605,0,0
122.09,3083825,3374609,0,0
122.13,3083885,3374760,0,0
122.17,3083971,3374983,0,0
122.21,3084044,3375179,0,0
122.25,3084098,3375296,0,0
122.29,3084122,3375395,0,0
122.33,3084151,3375464,0,0
122.37,3084183,3375544,0,0
122.41,3084218,3375616,0,0
122.45,3084249,3375738,0,0
122.51,3084327,3375912,0,0
122.55,3084352,3375953,0,0
122.59,3084093,3375218,0,0
122.63,3083608,3373988,0,0
122.67,3083326,3373314,0,0
122.71,3083253,3373230,0,0
122.73,3083322,3373441,0,0
122.77,3083516,3373958,0,0
122.81,3083691,3374386,0,0
122.85,3083685,3374450,0,0
122.89,3083672,3374376,0,0
122.94,3083712,3374470,0,0
122.98,3083823,3374777,0,0
123.02,3083922,3374998,0,0
123.06,3084036,3375263,0,0
123.10,3084086,3375504,0,0
123.16,3084111,3375598,0,0
123.20,3084151,3375689,0,0
123.24,3084168,3375726,0,0
123.28,3084174,3375747,0,0
123.32,3084207,3375899,0,0
123.36,3084257,3376067,0,0
123.38,3084346,3376192,0,0
123.42,3084210,3375832,0,0
123.46,3083763,3374680,0,0
123.50,3083410,3373762,0,0
123.54,3083316,3373518,0,0
123.58,3083345,3373658,0,0
123.62,3083484,3374088,0,0
123.66,3083686,3374566,0,0
123.70,3083776,3374761,0,0
123.74,3083734,3374718,0,0
123.80,3083730,3374679,0,0
123.84,3083789,3374836,0,0
123.88,3083873,3375046,0,0
123.92,3083985,3375298,0,0
123.96,3084045,3375509,0,0
124.00,3084102,3375650,0,0
124.03,3084137,3375761,0,0
124.06,3084165,3375841,0,0
124.11,3084199,3375941,0,0
124.14,3084264,3376041,0,0
124.19,3084322,3376211,0,0
124.23,3084361,3376353,0,0
124.27,3084379,3376334,0,0
124.31,3084139,3375644,0,0
124.35,3083720,3374572,0,0
124.39,3083510,3374060,0,0
124.45,3083665,3374542,0,0
124.49,3083883,3375126,0,0
124.53,3084003,3375440,0,0
124.57,3084027,3375480,0,0
124.61,3083996,3375394,0,0
124.67,3084026,3375424,0,0
124.71,3084094,3375602,0,0
124.75,3084176,3375842,0,0
124.79,3084256,3376071,0,0
124.83,3084328,3376244,0,0
124.87,3084395,3376415,0,0
124.91,3084434,3376507,0,0
124.95,3084461,3376584,0,0
124.99,3084513,3376732,0,0
125.09,3084603,3376938,0,0
125.13,3084428,3376448,0,0
125.17,3084052,3375454,0,0
125.21,3083788,3374856,0,0
125.25,3083786,3374876,0,0
125.29,3083923,3375232,0,0
125.33,3084123,3375755,0,0
125.37,3084240,3376061,0,0
125.41,3084233,3376060,0,0
125.45,3084194,3375985,0,0
125.50,3084209,3375992,0,0
125.54,3084262,3376123,0,0
125.58,3084328,3376283,0,0
125.62,3084378,3376451,0,0
125.66,3084415,3376565,0,0
125.72,3084440,3376610,0,0
125.76,3084465,3376637,0,0
125.80,3084473,3376664,0,0
125.84,3084474,3376728,0,0
125.88,3084526,3376834,0,0
125.92,3084570,3376993,0,0
125.94,3084545,3376893,0,0
125.98,3084263,3376165,0,0
126.02,3083881,3375133,0,0
126.06,3083646,3374633,0,0
126.10,3083619,3374616,0,0
126.14,3083691,3374908,0,0
126.18,3083876,3375365,0,0
126.22,3084010,3375664,0,0
126.26,3083986,3375675,0,0
126.30,3083967,3375572,0,0
126.34,3083985,3375650,0,0
126.38,3084060,3375801,0,0
126.42,3084124,3375962,0,0
126.46,3084208,3376163,0,0
126.50,3084267,3376310,0,0
126.54,3084294,3376394,0,0
126.58,3084312,3376488,0,0
126.62,3084342,3376551,0,0
126.66,3084359,3376596,0,0
126.70,3084417,3376732,0,0
126.75,3084477,3376842,0,0
126.78,3084426,3376759,0,0
126.83,3084151,3375996,0,0
126.86,3083743,3374947,0,0
126.91,3083533,3374510,0,0
126.97,3083513,3374517,0,0
127.01,3083603,3374792,0,0
127.05,3083809,3375327,0,0
127.09,3083929,3375609,0,0
127.13,3083908,3375601,0,0
127.17,3083908,3375533,0,0
127.17,3083906,3375601,0,0
127.21,3083985,3375793,0,0
127.25,3084067,3376009,0,0
127.29,3084161,3376215,0,0
127.33,3084224,3376385,0,0
127.37,3084273,3376523,0,0
127.41,3084333,3376610,0,0
127.45,3084370,3376711,0,0
127.49,3084400,3376771,0,0
127.53,3084465,3376944,0,0
127.57,3084524,3377051,0,0
127.61,3084501,3376964,0,0
127.65,3084201,3376190,0,0
127.69,3083826,3375210,0,0
127.73,3083627,3374768,0,0
127.77,3083634,3374831,0,0
127.81,3083779,3375234,0,0
127.85,3083983,3375756,0,0
127.89,3084098,3376055,0,0
127.93,3084100,3376063,0,0
127.99,3084108,3376034,0,0
128.03,3084149,3376137,0,0
128.07,3084221,3376301,0,0
128.11,3084305,3376492,0,0
128.15,3084357,3376681,0,0
128.19,3084399,3376785,0,0
128.23,3084446,3376876,0,0
128.27,3084466,3376923,0,0
128.31,3084488,3376980,0,0
128.35,3084523,3377062,0,0
128.40,3084584,3377209,0,0
128.44,3084628,3377329,0,0
128.48,3084603,3377245,0,0
128.52,3084330,3376513,0,0
128.56,3083999,3375642,0,0
128.62,3083872,3375352,0,0
128.66,3083930,3375561,0,0
128.70,3084118,3376036,0,0
128.74,3084262,3376432,0,0
128.78,3084292,3376479,0,0
128.82,3084289,3376480,0,0
128.82,3084254,3376400,0,0
128.86,3084290,3376484,0,0
128.90,3084315,3376633,0,0
128.94,3084390,3376815,0,0
128.98,3084457,3376954,0,0
129.02,3084490,3377040,0,0
129.06,3084515,3377055,0,0
129.10,3084519,3377084,0,0
129.14,3084531,3377094,0,0
129.18,3084546,3377173,0,0
129.24,3084598,3377255,0,0
129.28,3084599,3377278,0,0
129.32,3084402,3376775,0,0
129.36,3084007,3375705,0,0
129.40,3083710,3375004,0,0
129.44,3083668,3374901,0,0
129.48,3083725,3375141,0,0
129.52,3083935,3375649,0,0
129.56,3084082,3376022,0,0
129.60,3084093,3376079,0,0
129.64,3084059,3375988,0,0
129.68,3084059,3375962,0,0
129.72,3084097,3376084,0,0
129.76,3084167,3376259,0,0
129.80,3084215,3376386,0,0
129.84,3084260,3376502,0,0
129.88,3084302,3376591,0,0
129.92,3084325,3376617,0,0
129.96,3084320,3376628,0,0
130.00,3084346,3376690,0,0
130.05,3084387,3376771,0,0
130.09,3084441,3376913,0,0
130.13,3084421,3376843,0,0
130.17,3084143,3376081,0,0
130.21,3083713,3374992,0,0
130.27,3083476,3374459,0,0
130.31,3083441,3374425,0,0
130.35,3083537,3374690,0,0
130.39,3083711,3375166,0,0
130.43,3083831,3375465,0,0
130.47,3083832,3375469,0,0
130.49,3083806,3375402,0,0
130.53,3083839,3375484,0,0
130.57,3083907,3375660,0,0
130.61,3083999,3375909,0,0
130.65,3084079,3376108,0,0
130.69,3084139,3376263,0,0
130.73,3084186,3376389,0,0
130.77,3084221,3376485,0,0
130.81,3084237,3376524,0,0
130.85,3084264,3376577,0,0
130.91,3084357,3376811,0,0
130.95,3084305,3376714,0,0
130.99,3084021,3375880,0,0
131.03,3083604,3374825,0,0
131.07,3083418,3374373,0,0
131.13,3083397,3374423,0,0
131.17,3083514,3374777,0,0
131.21,3083708,3375282,0,0
131.25,3083823,3375552,0,0
131.29,3083818,3375521,0,0
131.34,3083839,3375517,0,0
131.38,3083913,3375731,0,0
131.42,3084005,3375953,0,0
131.46,3084106,3376164,0,0
131.50,3084166,3376350,0,0
131.56,3084224,3376465,0,0
131.60,3084241,3376543,0,0
131.64,3084257,3376607,0,0
131.68,3084310,3376733,0,0
131.72,3084410,3376938,0,0
131.78,3084458,3377090,0,0
131.82,3084468,3377049,0,0
131.86,3084238,3376430,0,0
131.90,3083873,3375426,0,0
131.94,3083688,3374973,0,0
131.98,3083713,3375059,0,0
131.98,3083851,3375471,0,0
132.02,3084054,3375991,0,0
132.06,3084172,3376289,0,0
132.10,3084185,3376237,0,0
132.14,3084162,3376181,0,0
132.21,3084194,3376263,0,0
132.25,3084287,3376422,0,0
132.28,3084351,3376639,0,0
132.32,3084390,3376758,0,0
132.37,3084445,3376881,0,0
132.43,3084469,3376940,0,0
132.47,3084478,3377004,0,0
132.51,3084502,3377009,0,0
132.55,3084521,3377060,0,0
132.59,3084561,3377164,0,0
132.63,3084611,3377254,0,0
132.63,3084564,3377173,0,0
132.67,3084329,3376529,0,0
132.71,3083986,3375563,0,0
132.75,3083784,3375144,0,0
132.79,3083817,3375308,0,0
132.83,3084017,3375808,0,0
132.87,3084194,3376279,0,0
132.91,3084246,3376398,0,0
132.95,3084213,3376334,0,0
132.99,3084186,3376263,0,0
133.05,3084222,3376328,0,0
133.09,3084289,3376497,0,0
133.13,3084335,3376639,0,0
133.17,3084376,3376779,0,0
133.21,3084404,3376857,0,0
133.25,3084421,3376901,0,0
133.29,3084444,3376924,0,0
133.33,3084453,3376966,0,0
133.37,3084489,3377012,0,0
133.41,3084511,3377093,0,0
133.46,3084519,3377091,0,0
133.50,3084283,3376479,0,0
133.53,3083881,3375373,0,0
133.57,3083624,3374757,0,0
133.62,3083572,3374721,0,0
133.68,3083681,3375023,0,0
133.72,3083877,3375539,0,0
133.76,3084018,3375905,0,0
133.80,3084043,3375974,0,0
133.84,3084039,3375945,0,0
133.88,3084066,3376000,0,0
133.88,3084144,3376187,0,0
133.92,3084212,3376403,0,0
133.96,3084265,3376563,0,0
134.00,3084314,3376684,0,0
134.04,3084360,3376761,0,0
134.10,3084373,3376785,0,0
134.14,3084396,3376780,0,0
134.18,3084401,3376881,0,0
134.22,3084465,3377003,0,0
134.26,3084514,3377102,0,0
134.32,3084431,3376823,0,0
134.36,3084057,3375847,0,0
134.40,3083700,3374916,0,0
134.44,3083548,3374603,0,0
134.48,3083600,3374820,0,0
134.52,3083805,3375328,0,0
134.52,3084015,3375846,0,0
134.56,3084085,3376031,0,0
134.60,3084043,3375975,0,0
134.64,3084055,3375927,0,0
134.68,3084098,3376064,0,0
134.74,3084172,3376260,0,0
134.78,3084239,3376455,0,0
134.82,3084311,3376593,0,0
134.86,3084352,3376668,0,0
134.90,3084371,3376743,0,0
134.97,3084364,3376761,0,0
135.01,3084426,3376892,0,0
135.05,3084519,3377032,0,0
135.09,3084534,3377077,0,0
135.13,3084334,3376588,0,0
135.17,3083970,3375552,0,0
135.21,3083749,3374930,0,0
135.25,3083718,3374893,0,0
135.29,3083846,3375263,0,0
135.33,3084068,3375806,0,0
135.39,3084196,3376174,0,0
135.43,3084250,3376212,0,0
135.47,3084224,3376172,0,0
135.51,3084248,3376215,0,0
135.55,3084297,3376363,0,0
135.61,3084463,3376753,0,0
135.65,3084530,3376913,0,0
135.69,3084560,3376999,0,0
135.73,3084556,3376974,0,0
135.77,3084568,3377019,0,0
135.81,3084599,3377110,0,0
135.85,3084659,3377236,0,0
135.89,3084695,3377348,0,0
135.93,3084648,3377201,0,0
135.97,3084354,3376388,0,0
136.03,3084050,3375586,0,0
136.07,3084013,3375417,0,0
136.11,3084115,3375699,0,0
136.15,3084336,3376244,0,0
136.19,3084481,3376666,0,0
136.23,3084544,3376744,0,0
136.25,3084480,3376604,0,0
136.29,3084464,3376561,0,0
136.34,3084485,3376619,0,0
136.38,3084532,3376747,0,0
136.41,3084576,3376898,0,0
136.46,3084627,3377020,0,0
136.50,3084644,3377096,0,0
136.54,3084662,3377130,0,0
136.58,3084665,3377151,0,0
136.62,3084680,3377175,0,0
136.68,3084730,3377279,0,0
136.72,3084766,3377399,0,0
136.76,3084706,3377221,0,0
136.80,3084369,3376305,0,0
136.84,3084038,3375406,0,0
136.88,3083930,3375126,0,0
136.90,3084000,3375296,0,0
136.94,3084175,3375745,0,0
136.98,3084338,3376167,0,0
137.02,3084401,3376285,0,0
137.06,3084358,3376196,0,0
137.10,3084324,3376103,0,0
137.14,3084349,3376113,0,0
137.18,3084423,3376301,0,0
137.22,3084482,3376508,0,0
137.26,3084524,3376633,0,0
137.32,3084545,3376711,0,0
137.37,3084601,3376807,0,0
137.41,3084606,3376854,0,0
137.44,3084625,3376860,0,0
137.49,3084661,3376997,0,0
137.53,3084718,3377128,0,0
137.55,3084685,3377012,0,0
137.59,3084365,3376158,0,0
137.63,3083999,3375138,0,0
137.67,3083873,3374750,0,0
137.71,3083919,3374835,0,0
137.75,3084029,3375176,0,0
137.79,3084205,3375691,0,0
137.83,3084315,3375948,0,0
137.87,3084282,3375917,0,0
137.91,3084281,3375860,0,0
137.97,3084310,3375913,0,0
138.01,3084391,3376090,0,0
138.05,3084456,3376327,0,0
138.09,3084522,3376532,0,0
138.13,3084563,3376631,0,0
138.17,3084616,3376761,0,0
138.19,3084632,3376780,0,0
138.23,3084634,3376812,0,0
138.27,3084673,3376891,0,0
138.31,3084735,3377026,0,0
138.35,3084760,3377129,0,0
138.40,3084656,3376821,0,0
138.44,3084264,3375764,0,0
138.48,3083950,3374919,0,0
138.52,3083882,3374729,0,0
138.56,3083955,3374913,0,0
138.62,3084136,3375405,0,0
138.66,3084324,3375893,0,0
138.70,3084392,3376083,0,0
138.74,3084374,3376034,0,0
138.78,3084390,3376023,0,0
138.82,3084414,3376102,0,0
138.84,3084512,3376313,0,0
138.88,3084594,3376551,0,0
138.92,3084655,3376732,0,0
138.96,3084701,3376834,0,0
139.00,3084733,3376935,0,0
139.04,3084805,3377088,0,0
139.08,3084860,3377230,0,0
139.12,3084939,3377420,0,0
139.16,3085007,3377623,0,0
139.26,3084614,3376557,0,0
139.30,3084273,3375626,0,0
139.34,3084202,3375369,0,0
139.38,3084283,3375630,0,0
139.42,3084482,3376101,0,0
139.48,3084662,3376596,0,0
139.52,3084719,3376732,0,0
139.56,3084677,3376639,0,0
139.60,3084677,3376592,0,0
139.64,3084712,3376687,0,0
