Time (s),Red,IR,filtered,isZeroX
151.16,2815291,3102516,0,0
151.20,2815327,3102668,0,0
151.24,2815409,3102925,0,0
151.30,2815495,3103222,0,0
151.34,2815578,3103495,0,0
151.38,2815654,3103733,0,0
151.42,2815712,3103941,0,0
151.46,2815744,3104074,0,0
151.52,2815773,3104165,0,0
151.56,2815828,3104326,0,0
151.60,2815888,3104502,0,0
151.64,2815860,3104484,0,0
151.68,2815563,3103568,0,0
151.72,2815073,3101991,0,0
151.73,2814814,3101170,0,0
151.77,2814830,3101183,0,0
151.81,2814997,3101660,0,0
151.85,2815229,3102333,0,0
151.89,2815361,3102729,0,0
151.95,2815372,3102842,0,0
151.99,2815346,3102763,0,0
152.03,2815358,3102823,0,0
152.07,2815417,3103010,0,0
152.11,2815496,3103256,0,0
152.17,2815579,3103507,0,0
152.21,2815644,3103698,0,0
152.25,2815688,3103903,0,0
152.29,2815710,3103998,0,0
152.33,2815743,3104080,0,0
152.37,2815790,3104242,0,0
152.37,2815846,3104438,0,0
152.41,2815876,3104540,0,0
152.45,2815668,3103877,0,0
152.49,2815194,3102370,0,0
152.53,2814865,3101358,0,0
152.57,2814842,3101266,0,0
152.61,2814998,3101675,0,0
152.65,2815235,3102368,0,0
152.69,2815423,3102922,0,0
152.73,2815468,3103124,0,0
152.79,2815483,3103194,0,0
152.84,2815510,3103270,0,0
152.88,2815562,3103433,0,0
152.91,2815634,3103666,0,0
152.96,2815697,3103905,0,0
153.00,2815757,3104070,0,0
153.04,2815826,3104261,0,0
153.08,2815871,3104421,0,0
153.12,2815906,3104555,0,0
153.16,2815976,3104781,0,0
153.22,2816164,3105422,0,0
153.26,2816152,3105373,0,0
153.30,2815963,3104767,0,0
153.34,2815866,3104428,0,0
153.38,2815915,3104567,0,0
153.44,2816059,3104965,0,0
153.48,2816202,3105427,0,0
153.52,2816295,3105654,0,0
153.56,2816261,3105591,0,0
153.60,2816218,3105442,0,0
153.64,2816221,3105456,0,0
153.68,2816260,3105576,0,0
153.72,2816307,3105695,0,0
153.76,2816349,3105753,0,0
153.80,2816383,3105963,0,0
153.84,2816413,3105990,0,0
153.88,2816392,3105955,0,0
153.92,2816395,3105961,0,0
153.96,2816433,3106050,0,0
154.00,2816368,3105866,0,0
154.04,2816053,3104874,0,0
154.08,2815599,3103469,0,0
154.12,2815368,3102706,0,0
154.16,2815396,3102724,0,0
154.20,2815571,3103199,0,0
154.25,2815720,3103666,0,0
154.29,2815790,3103876,0,0
154.33,2815748,3103843,0,0
154.37,2815742,3103827,0,0
154.41,2815780,3103902,0,0
154.47,2815844,3104078,0,0
154.51,2815908,3104308,0,0
154.55,2815946,3104466,0,0
154.59,2815999,3104613,0,0
154.63,2816037,3104738,0,0
154.67,2816021,3104734,0,0
154.71,2816055,3104806,0,0
154.75,2816090,3104953,0,0
154.79,2815992,3104643,0,0
154.83,2815494,3103046,0,0
154.87,2814966,3101393,0,0
154.91,2814736,3100752,0,0
154.95,2814733,3100722,0,0
154.99,2814888,3101179,0,0
155.03,2815089,3101785,0,0
155.09,2815228,3102165,0,0
155.13,2815248,3102253,0,0
155.17,2815276,3102302,0,0
155.21,2815290,3102403,0,0
155.25,2815358,3102574,0,0
155.29,2815429,3102820,0,0
155.29,2815494,3103047,0,0
155.34,2815573,3103238,0,0
155.38,2815596,3103371,0,0
155.41,2815639,3103478,0,0
155.46,2815695,3103680,0,0
155.52,2815758,3103903,0,0
155.56,2815696,3103680,0,0
155.60,2815259,3102296,0,0
155.64,2814760,3100821,0,0
155.68,2814621,3100364,0,0
155.74,2814622,3100396,0,0
155.78,2814756,3100775,0,0
155.82,2814996,3101431,0,0
155.86,2815085,3101769,0,0
155.90,2815073,3101735,0,0
155.94,2815076,3101748,0,0
155.94,2815098,3101802,0,0
155.98,2815194,3102045,0,0
156.02,2815272,3102356,0,0
156.06,2815363,3102651,0,0
156.10,2815443,3102936,0,0
156.16,2815498,3103125,0,0
156.20,2815524,3103231,0,0
156.24,2815607,3103486,0,0
156.28,2815702,3103785,0,0
156.32,2815697,3103757,0,0
156.38,2815367,3102776,0,0
156.42,2814924,3101322,0,0
156.46,2814733,3100726,0,0
156.50,2814778,3100821,0,0
156.54,2814951,3101352,0,0
156.58,2815198,3102036,0,0
156.59,2815319,3102456,0,0
156.62,2815334,3102581,0,0
156.66,2815347,3102581,0,0
156.71,2815413,3102759,0,0
156.75,2815470,3103032,0,0
156.81,2815605,3103403,0,0
156.85,2815760,3103816,0,0
156.89,2815851,3104120,0,0
156.93,2815909,3104410,0,0
156.97,2815982,3104621,0,0
157.03,2816043,3104840,0,0
157.07,2816152,3105166,0,0
157.11,2816215,3105387,0,0
157.15,2816064,3104852,0,0
157.19,2815733,3103805,0,0
157.23,2815521,3103156,0,0
157.23,2815504,3103053,0,0
157.27,2815566,3103204,0,0
157.31,2815687,3103549,0,0
157.35,2815771,3103877,0,0
157.39,2815774,3103865,0,0
157.43,2815728,3103714,0,0
157.47,2815740,3103768,0,0
157.51,2815797,3103948,0,0
157.55,2815872,3104214,0,0
157.59,2815972,3104522,0,0
157.65,2816056,3104783,0,0
157.69,2816137,3105025,0,0
157.73,2816183,3105141,0,0
157.77,2816222,3105290,0,0
157.81,2816284,3105490,0,0
157.85,2816339,3105597,0,0
157.90,2816036,3104683,0,0
157.94,2815723,3103602,0,0
157.97,2815681,3103418,0,0
158.08,2815990,3104355,0,0
158.12,2816128,3104780,0,0
158.16,2816201,3105021,0,0
158.20,2816199,3105027,0,0
158.24,2816211,3105048,0,0
158.30,2816246,3105139,0,0
158.34,2816298,3105278,0,0
158.38,2816366,3105509,0,0
158.42,2816405,3105680,0,0
158.46,2816447,3105765,0,0
158.50,2816499,3105889,0,0
158.54,2816528,3105972,0,0
158.58,2816576,3106098,0,0
158.62,2816532,3105940,0,0
158.66,2816212,3105009,0,0
158.70,2815849,3103807,0,0
158.74,2815670,3103233,0,0
158.78,2815745,3103339,0,0
158.82,2815916,3103871,0,0
158.86,2816086,3104395,0,0
158.92,2816171,3104630,0,0
158.96,2816146,3104560,0,0
159.00,2816116,3104473,0,0
159.04,2816140,3104561,0,0
159.08,2816189,3104688,0,0
159.12,2816229,3104867,0,0
159.16,2816281,3105038,0,0
159.21,2816322,3105075,0,0
159.25,2816336,3105147,0,0
159.28,2816336,3105154,0,0
159.35,2816345,3105200,0,0
159.39,2816366,3105312,0,0
159.43,2816378,3105337,0,0
159.47,2816077,3104357,0,0
159.51,2815526,3102613,0,0
159.55,2815246,3101642,0,0
159.57,2815197,3101549,0,0
159.61,2815347,3101935,0,0
159.65,2815593,3102672,0,0
159.69,2815786,3103338,0,0
159.73,2815864,3103549,0,0
159.77,2815854,3103554,0,0
159.81,2815920,3103634,0,0
159.85,2815947,3103790,0,0
159.89,2816015,3104051,0,0
159.93,2816085,3104294,0,0
159.99,2816144,3104514,0,0
160.03,2816217,3104716,0,0
160.07,2816241,3104792,0,0
160.11,2816266,3104885,0,0
160.15,2816317,3105027,0,0
160.19,2816362,3105210,0,0
160.19,2816294,3104974,0,0
160.23,2815881,3103683,0,0
160.27,2815414,3102170,0,0
160.31,2815263,3101631,0,0
160.35,2815296,3101720,0,0
160.39,2815487,3102266,0,0
160.43,2815698,3102920,0,0
160.47,2815806,3103296,0,0
160.51,2815846,3103428,0,0
160.55,2815850,3103469,0,0
160.62,2815905,3103627,0,0
160.66,2815973,3103848,0,0
160.70,2816039,3104126,0,0
160.74,2816134,3104378,0,0
160.78,2816175,3104548,0,0
160.84,2816236,3104686,0,0
160.88,2816262,3104796,0,0
160.92,2816292,3104905,0,0
160.96,2816346,3105063,0,0
161.00,2816411,3105252,0,0
161.04,2816340,3105031,0,0
161.04,2815924,3103769,0,0
161.08,2815486,3102347,0,0
161.12,2815346,3101887,0,0
161.16,2815431,3102130,0,0
161.20,2815664,3102824,0,0
161.26,2815882,3103503,0,0
161.30,2815993,3103846,0,0
161.34,2816017,3103925,0,0
161.38,2816023,3103950,0,0
161.42,2816063,3104071,0,0
161.48,2816130,3104306,0,0
161.52,2816208,3104606,0,0
161.56,2816299,3104879,0,0
161.60,2816371,3105085,0,0
161.64,2816428,3105255,0,0
161.68,2816468,3105406,0,0
161.68,2816499,3105484,0,0
161.72,2816557,3105701,0,0
161.76,2816634,3105939,0,0
161.80,2816682,3106063,0,0
161.84,2816467,3105407,0,0
161.91,2816086,3104188,0,0
161.95,2815914,3103620,0,0
161.99,2816000,3103820,0,0
162.03,2816158,3104279,0,0
162.07,2816342,3104897,0,0
162.13,2816511,3105405,0,0
162.17,2816528,3105408,0,0
162.21,2816540,3105467,0,0
162.25,2816582,3105647,0,0
162.29,2816650,3105896,0,0
162.33,2816709,3106097,0,0
162.37,2816770,3106354,0,0
162.41,2816842,3106546,0,0
162.45,2816903,3106680,0,0
162.49,2816964,3106816,0,0
162.55,2816983,3106936,0,0
162.59,2817011,3107128,0,0
162.63,2817118,3107344,0,0
162.67,2817035,3107049,0,0
162.71,2816719,3106101,0,0
162.77,2816507,3105329,0,0
162.81,2816635,3105678,0,0
162.85,2816751,3106112,0,0
162.89,2816865,3106456,0,0
162.93,2816913,3106609,0,0
162.98,2816878,3106487,0,0
163.02,2816884,3106460,0,0
163.06,2816879,3106561,0,0
163.10,2816927,3106637,0,0
163.14,2816956,3106767,0,0
163.20,2816995,3106826,0,0
163.24,2817019,3106900,0,0
163.28,2817039,3107000,0,0
163.32,2817066,3107048,0,0
163.36,2817068,3107064,0,0
163.40,2817075,3107097,0,0
163.41,2817108,3107160,0,0
163.46,2816965,3106774,0,0
163.50,2816605,3105633,0,0
163.53,2816350,3104789,0,0
163.57,2816362,3104736,0,0
163.62,2816490,3105098,0,0
163.66,2816644,3105585,0,0
163.70,2816771,3106001,0,0
163.74,2816839,3106169,0,0
163.78,2816832,3106160,0,0
163.84,2816812,3106117,0,0
163.88,2816834,3106181,0,0
163.92,2816877,3106338,0,0
163.96,2816936,3106506,0,0
164.00,2816986,3106644,0,0
164.04,2817035,3106791,0,0
164.06,2817038,3106888,0,0
164.10,2817059,3106903,0,0
164.14,2817081,3106968,0,0
164.18,2817116,3107086,0,0
164.22,2817139,3107158,0,0
164.27,2816972,3106619,0,0
164.31,2816573,3105373,0,0
164.35,2816318,3104505,0,0
164.39,2816300,3104439,0,0
164.43,2816422,3104786,0,0
164.47,2816583,3105290,0,0
164.51,2816736,3105706,0,0
164.55,2816787,3105877,0,0
164.59,2816766,3105810,0,0
164.63,2816749,3105757,0,0
164.69,2816773,3105808,0,0
164.73,2816834,3105984,0,0
164.77,2816890,3106242,0,0
164.81,2816980,3106470,0,0
164.85,2817030,3106655,0,0
164.89,2817077,3106801,0,0
164.89,2817103,3106921,0,0
164.93,2817148,3107091,0,0
164.97,2817197,3107256,0,0
165.01,2817229,3107413,0,0
165.05,2817082,3106812,0,0
165.11,2816683,3105591,0,0
165.15,2816452,3104835,0,0
165.19,2816463,3104815,0,0
165.23,2816552,3105110,0,0
165.27,2816695,3105611,0,0
165.31,2816816,3105981,0,0
165.35,2816891,3106160,0,0
165.39,2816926,3106200,0,0
165.43,2816935,3106318,0,0
165.47,2817001,3106502,0,0
165.52,2817064,3106758,0,0
165.56,2817136,3106996,0,0
165.60,2817184,3107160,0,0
165.64,2817213,3107273,0,0
165.68,2817238,3107317,0,0
165.74,2817227,3107308,0,0
165.78,2817271,3107404,0,0
165.82,2817305,3107499,0,0
165.86,2817352,3107588,0,0
165.90,2817154,3107083,0,0
165.94,2816821,3106023,0,0
165.96,2816621,3105396,0,0
166.00,2816651,3105445,0,0
166.04,2816764,3105729,0,0
166.08,2816892,3106159,0,0
166.12,2817019,3106561,0,0
166.16,2817070,3106705,0,0
166.20,2817066,3106707,0,0
166.24,2817071,3106720,0,0
166.28,2817123,3106894,0,0
166.32,2817194,3107127,0,0
166.38,2817293,3107472,0,0
166.42,2817342,3107634,0,0
166.46,2817367,3107711,0,0
166.50,2817386,3107778,0,0
166.54,2817413,3107854,0,0
166.58,2817453,3107984,0,0
166.62,2817495,3108110,0,0
166.66,2817296,3107506,0,0
166.70,2817004,3106581,0,0
166.74,2816913,3106249,0,0
166.79,2816959,3106341,0,0
166.83,2817066,3106713,0,0
166.87,2817215,3107183,0,0
166.91,2817323,3107476,0,0
166.95,2817327,3107513,0,0
167.01,2817318,3107452,0,0
167.05,2817318,3107447,0,0
167.09,2817321,3107539,0,0
167.13,2817401,3107735,0,0
167.17,2817434,3107891,0,0
167.21,2817519,3108115,0,0
167.25,2817536,3108171,0,0
167.29,2817543,3108245,0,0
167.33,2817571,3108345,0,0
167.41,2817508,3108161,0,0
167.45,2817174,3107108,0,0
167.49,2816963,3106439,0,0
167.53,2816955,3106349,0,0
167.57,2817030,3106574,0,0
167.63,2817142,3106987,0,0
167.67,2817239,3107256,0,0
167.71,2817243,3107299,0,0
167.75,2817216,3107165,0,0
167.79,2817172,3107069,0,0
167.83,2817188,3107068,0,0
167.87,2817223,3107145,0,0
167.91,2817236,3107251,0,0
167.95,2817280,3107373,0,0
167.99,2817295,3107503,0,0
168.05,2817330,3107565,0,0
168.09,2817358,3107682,0,0
168.13,2817378,3107780,0,0
168.17,2817413,3107866,0,0
168.21,2817289,3107486,0,0
168.25,2816919,3106301,0,0
168.28,2816621,3105420,0,0
168.31,2816538,3105166,0,0
168.35,2816630,3105363,0,0
168.40,2816783,3105814,0,0
168.44,2816884,3106191,0,0
168.48,2816979,3106388,0,0
168.52,2816956,3106396,0,0
168.56,2816977,3106446,0,0
168.60,2816991,3106517,0,0
168.64,2817036,3106632,0,0
168.70,2817063,3106736,0,0
168.74,2817103,3106875,0,0
168.78,2817173,3107014,0,0
168.82,2817165,3107106,0,0
168.86,2817189,3107114,0,0
168.90,2817184,3107166,0,0
168.92,2817182,3107243,0,0
168.96,2817140,3107044,0,0
169.00,2816831,3106078,0,0
169.04,2816494,3104990,0,0
169.08,2816402,3104685,0,0
169.12,2816492,3104956,0,0
169.16,2816649,3105410,0,0
169.20,2816792,3105849,0,0
169.24,2816867,3106100,0,0
169.28,2816865,3106094,0,0
169.32,2816856,3106034,0,0
169.36,2816854,3106062,0,0
169.40,2816899,3106167,0,0
169.44,2816926,3106326,0,0
169.48,2816983,3106491,0,0
169.52,2817028,3106624,0,0
169.56,2817038,3106687,0,0
169.60,2817062,3106735,0,0
169.64,2817081,3106821,0,0
169.68,2817115,3106963,0,0
169.73,2817142,3107003,0,0
169.77,2816912,3106340,0,0
169.81,2816602,3105373,0,0
169.85,2816478,3104937,0,0
169.89,2816561,3105174,0,0
169.95,2816729,3105621,0,0
169.99,2816855,3106055,0,0
170.03,2816947,3106386,0,0
170.07,2816977,3106444,0,0
170.11,2816962,3106436,0,0
170.15,2816970,3106469,0,0
170.15,2816995,3106561,0,0
170.19,2817066,3106776,0,0
170.23,2817125,3106954,0,0
170.27,2817151,3107100,0,0
170.31,2817192,3107238,0,0
170.35,2817207,3107284,0,0
170.39,2817245,3107376,0,0
170.43,2817288,3107593,0,0
170.47,2817340,3107740,0,0
170.51,2817289,3107574,0,0
170.57,2816997,3106686,0,0
170.61,2816804,3106052,0,0
170.65,2816798,3106027,0,0
170.69,2816881,3106258,0,0
170.73,2817017,3106671,0,0
170.77,2817136,3107025,0,0
170.81,2817179,3107167,0,0
170.85,2817161,3107095,0,0
170.89,2817113,3106992,0,0
170.93,2817137,3107026,0,0
171.00,2817165,3107130,0,0
171.03,2817179,3107194,0,0
171.07,2817195,3107308,0,0
171.12,2817214,3107283,0,0
171.16,2817207,3107276,0,0
171.19,2817212,3107291,0,0
171.22,2817224,3107342,0,0
171.26,2817236,3107412,0,0
171.30,2817149,3107139,0,0
171.34,2816837,3106212,0,0
171.38,2816530,3105215,0,0
171.42,2816408,3104896,0,0
171.46,2816523,3105146,0,0
171.50,2816667,3105632,0,0
171.54,2816805,3106038,0,0
171.58,2816866,3106225,0,0
171.62,2816816,3106068,0,0
171.66,2816834,3106116,0,0
171.70,2816872,3106242,0,0
171.74,2816944,3106426,0,0
171.84,2817003,3106647,0,0
171.88,2817022,3106670,0,0
171.92,2817014,3106684,0,0
171.96,2817027,3106788,0,0
172.00,2817070,3106904,0,0
172.04,2817026,3106776,0,0
172.08,2816742,3105902,0,0
172.12,2816405,3104810,0,0
172.16,2816291,3104425,0,0
172.20,2816350,3104596,0,0
172.24,2816486,3105029,0,0
172.28,2816643,3105547,0,0
172.32,2816739,3105799,0,0
172.36,2816752,3105819,0,0
172.40,2816745,3105791,0,0
172.44,2816750,3105827,0,0
172.49,2816791,3105958,0,0
172.53,2816841,3106088,0,0
172.56,2816872,3106245,0,0
172.60,2816923,3106384,0,0
172.65,2816951,3106462,0,0
172.69,2816963,3106514,0,0
172.73,2816994,3106529,0,0
172.77,2817007,3106702,0,0
172.81,2817029,3106770,0,0
172.87,2816846,3106222,0,0
172.91,2816514,3105155,0,0
172.95,2816279,3104442,0,0
172.99,2816284,3104420,0,0
173.03,2816408,3104790,0,0
173.07,2816595,3105309,0,0
173.07,2816697,3105682,0,0
173.11,2816745,3105782,0,0
173.15,2816739,3105761,0,0
173.19,2816728,3105768,0,0
173.23,2816763,3105863,0,0
173.29,2816801,3106016,0,0
173.33,2816843,3106189,0,0
173.37,2816910,3106328,0,0
173.41,2816935,3106403,0,0
173.45,2816947,3106491,0,0
173.51,2816968,3106532,0,0
173.55,2816974,3106645,0,0
173.59,2817027,3106790,0,0
173.63,2817021,3106766,0,0
173.67,2816775,3106020,0,0
173.71,2816437,3104967,0,0
173.72,2816318,3104548,0,0
173.76,2816391,3104772,0,0
173.80,2816544,3105266,0,0
173.84,2816702,3105758,0,0
173.88,2816810,3106024,0,0
173.94,2816812,3106083,0,0
173.98,2816814,3106039,0,0
174.02,2816825,3106096,0,0
174.06,2816873,3106248,0,0
174.10,2816915,3106461,0,0
174.16,2816981,3106575,0,0
174.20,2817029,3106736,0,0
174.24,2817060,3106850,0,0
174.28,2817089,3106956,0,0
174.32,2817094,3107049,0,0
174.36,2817146,3107138,0,0
174.36,2817182,3107335,0,0
174.40,2817184,3107344,0,0
174.44,2816934,3106630,0,0
174.48,2816704,3105851,0,0
174.52,2816635,3105604,0,0
174.58,2816693,3105776,0,0
174.62,2816830,3106145,0,0
174.66,2816925,3106484,0,0
174.70,2817016,3106736,0,0
174.74,2817021,3106760,0,0
174.80,2816981,3106687,0,0
174.84,2816996,3106723,0,0
174.88,2817033,3106830,0,0
174.92,2817063,3106946,0,0
174.96,2817105,3107076,0,0
175.00,2817122,3107140,0,0
175.01,2817135,3107198,0,0
175.05,2817158,3107206,0,0
175.09,2817128,3107227,0,0
175.13,2817177,3107292,0,0
175.17,2817185,3107371,0,0
175.21,2817108,3107195,0,0
175.25,2816848,3106331,0,0
175.29,2816539,3105350,0,0
175.33,2816455,3105092,0,0
175.37,2816537,3105294,0,0
175.43,2816678,3105699,0,0
175.47,2816799,3106065,0,0
175.51,2816831,3106199,0,0
175.55,2816829,3106153,0,0
175.59,2816812,3106090,0,0
175.63,2816805,3106118,0,0
175.67,2816849,3106219,0,0
175.71,2816884,3106361,0,0
175.75,2816922,3106512,0,0
175.79,2816964,3106653,0,0
175.86,2817007,3106813,0,0
175.90,2817023,3106877,0,0
175.94,2817066,3107023,0,0
175.98,2817113,3107120,0,0
176.02,2816978,3106733,0,0
176.08,2816621,3105654,0,0
176.12,2816330,3104715,0,0
176.16,2816286,3104562,0,0
176.20,2816377,3104836,0,0
176.24,2816541,3105335,0,0
176.28,2816670,3105729,0,0
176.28,2816730,3105903,0,0
176.32,2816725,3105895,0,0
176.36,2816720,3105855,0,0
176.40,2816740,3105928,0,0
176.44,2816790,3106060,0,0
176.50,2816828,3106217,0,0
176.54,2816888,3106391,0,0
176.58,2816913,3106496,0,0
176.62,2816932,3106557,0,0
176.66,2816934,3106596,0,0
176.72,2816937,3106617,0,0
176.76,2816979,3106775,0,0
176.80,2817026,3106902,0,0
176.84,2816920,3106604,0,0
176.88,2816585,3105593,0,0
176.92,2816277,3104616,0,0
176.93,2816234,3104468,0,0
176.97,2816341,3104750,0,0
177.00,2816500,3105213,0,0
177.04,2816639,3105642,0,0
177.09,2816706,3105820,0,0
177.13,2816690,3105839,0,0
177.17,2816683,3105771,0,0
177.21,2816707,3105874,0,0
177.25,2816759,3106021,0,0
177.29,2816790,3106219,0,0
177.35,2816842,3106362,0,0
177.39,2816873,3106431,0,0
177.43,2816911,3106580,0,0
177.47,2816923,3106646,0,0
177.51,2816935,3106672,0,0
177.55,2816981,3106810,0,0
177.59,2817030,3106965,0,0
177.63,2816987,3106833,0,0
177.67,2816696,3105959,0,0
177.71,2816347,3104975,0,0
177.77,2816301,3104728,0,0
177.81,2816400,3104981,0,0
177.85,2816528,3105417,0,0
177.89,2816661,3105837,0,0
177.93,2816733,3106054,0,0
177.97,2816735,3106052,0,0
178.00,2816721,3106017,0,0
178.03,2816744,3106051,0,0
178.07,2816783,3106177,0,0
178.12,2816830,3106340,0,0
178.16,2816869,3106471,0,0
178.20,2816910,3106604,0,0
178.24,2816938,3106723,0,0
178.28,2816947,3106773,0,0
178.32,2816956,3106843,0,0
178.36,2817016,3107005,0,0
178.42,2817071,3107191,0,0
178.46,2817090,3107209,0,0
178.50,2816852,3106520,0,0
178.54,2816583,3105701,0,0
178.58,2816501,3105392,0,0
178.62,2816525,3105446,0,0
178.64,2816596,3105652,0,0
178.68,2816733,3106042,0,0
178.72,2816828,3106297,0,0
178.76,2816832,3106368,0,0
178.80,2816842,3106394,0,0
178.84,2816908,3106609,0,0
178.88,2816957,3106794,0,0
178.92,2817006,3106961,0,0
178.96,2817053,3107099,0,0
179.04,2817103,3107252,0,0
179.09,2817098,3107294,0,0
179.12,2817117,3107326,0,0
179.16,2817171,3107510,0,0
179.25,2817055,3107165,0,0
179.28,2816772,3106309,0,0
179.32,2816603,3105809,0,0
179.37,2816639,3105848,0,0
179.45,2816855,3106513,0,0
179.49,2816943,3106771,0,0
179.53,2816967,3106809,0,0
179.57,2816934,3106719,0,0
179.61,2816893,3106664,0,0
179.67,2816912,3106727,0,0
179.71,2816942,3106840,0,0
179.75,2816973,3106943,0,0
179.79,2817015,3107076,0,0
179.83,2817033,3107150,0,0
179.89,2817043,3107202,0,0
179.93,2817042,3107215,0,0
179.97,2817053,3107218,0,0
180.01,2817071,3107319,0,0
180.05,2817081,3107353,0,0
180.09,2816913,3106828,0,0
180.09,2816595,3105824,0,0
180.13,2816397,3105213,0,0
180.18,2816409,3105229,0,0
180.22,2816491,3105451,0,0
180.25,2816625,3105838,0,0
180.31,2816717,3106132,0,0
180.35,2816750,3106280,0,0
180.40,2816748,3106254,0,0
180.44,2816735,3106190,0,0
180.47,2816755,3106250,0,0
180.54,2816793,3106380,0,0
180.58,2816808,3106501,0,0
180.62,2816874,3106642,0,0
180.66,2816899,3106757,0,0
180.70,2816912,3106800,0,0
180.74,2816945,3106860,0,0
180.74,2816952,3106907,0,0
180.78,2816983,3107056,0,0
180.82,2817004,3107103,0,0
180.86,2816838,3106600,0,0
180.90,2816505,3105638,0,0
180.96,2816288,3104969,0,0
181.00,2816299,3104948,0,0
181.04,2816420,3105270,0,0
181.08,2816557,3105695,0,0
181.12,2816672,3106054,0,0
181.18,2816751,3106140,0,0
181.22,2816688,3106113,0,0
181.26,2816685,3106121,0,0
181.30,2816721,3106179,0,0
181.34,2816768,3106353,0,0
181.38,2816825,3106524,0,0
181.38,2816854,3106653,0,0
181.43,2816894,3106758,0,0
181.47,2816916,3106823,0,0
181.50,2816905,3106842,0,0
181.54,2816928,3106926,0,0
181.61,2816961,3107053,0,0
181.65,2816996,3107173,0,0
181.69,2816887,3106861,0,0
181.73,2816581,3105907,0,0
181.77,2816341,3105137,0,0
181.83,2816298,3105019,0,0
181.87,2816398,3105288,0,0
181.91,2816548,3105730,0,0
181.95,2816669,3106098,0,0
181.99,2816731,3106282,0,0
182.03,2816734,3106297,0,0
182.03,2816729,3106269,0,0
182.07,2816751,3106382,0,0
182.11,2816802,3106546,0,0
182.15,2816843,3106718,0,0
182.19,2816916,3106890,0,0
182.25,2816951,3107041,0,0
182.29,2816989,3107136,0,0
182.33,2817002,3107180,0,0
182.37,2817024,3107247,0,0
182.41,2817066,3107408,0,0
182.47,2817118,3107603,0,0
182.51,2817106,3107537,0,0
182.55,2816849,3106814,0,0
182.59,2816624,3106121,0,0
182.63,2816592,3105954,0,0
182.67,2816648,3106121,0,0
182.68,2816745,3106399,0,0
182.72,2816856,3106723,0,0
182.75,2816903,3106871,0,0
182.79,2816859,3106826,0,0
182.84,2816841,3106758,0,0
182.90,2816856,3106754,0,0
182.94,2816894,3106870,0,0
182.98,2816921,3106974,0,0
183.02,2816928,3107052,0,0
183.06,2816957,3107160,0,0
183.10,2816977,3107189,0,0
183.14,2816977,3107236,0,0
183.18,2816997,3107281,0,0
183.22,2817039,3107395,0,0
183.30,2816747,3106456,0,0
183.34,2816460,3105593,0,0
183.38,2816367,3105286,0,0
183.42,2816428,3105514,0,0
183.46,2816560,3105839,0,0
183.52,2816671,3106219,0,0
183.56,2816752,3106433,0,0
183.60,2816732,3106400,0,0
183.64,2816730,3106406,0,0
183.68,2816698,3106451,0,0
183.72,2816758,3106559,0,0
183.76,2816814,3106732,0,0
183.80,2816862,3106860,0,0
183.84,2816888,3106916,0,0
183.88,2816919,3106950,0,0
183.93,2816914,3107032,0,0
183.97,2816914,3107018,0,0
184.01,2816933,3107117,0,0
184.05,2816969,3107232,0,0
184.09,2816950,3107143,0,0
184.15,2816716,3106414,0,0
184.19,2816398,3105449,0,0
184.23,2816276,3105030,0,0
184.27,2816296,3105148,0,0
184.31,2816409,3105503,0,0
184.35,2816563,3105892,0,0
184.37,2816646,3106155,0,0
184.41,2816652,3106183,0,0
184.45,2816643,3106174,0,0
184.49,2816667,3106214,0,0
184.53,2816705,3106333,0,0
184.57,2816744,3106531,0,0
184.61,2816791,3106683,0,0
184.65,2816828,3106810,0,0
184.69,2816871,3106934,0,0
184.73,2816876,3106987,0,0
184.79,2816883,3106994,0,0
184.83,2816917,3107112,0,0
184.87,2816977,3107226,0,0
184.91,2816941,3107184,0,0
184.95,2816717,3106547,0,0
184.99,2816416,3105648,0,0
185.01,2816288,3105213,0,0
185.05,2816330,3105338,0,0
185.09,2816451,3105675,0,0
185.13,2816595,3106064,0,0
185.17,2816679,3106326,0,0
185.22,2816684,3106331,0,0
185.26,2816664,3106347,0,0
185.30,2816686,3106422,0,0
185.34,2816711,3106519,0,0
185.38,2816789,3106693,0,0
185.44,2816833,3106857,0,0
185.48,2816868,3106969,0,0
185.52,2816908,3107126,0,0
185.56,2816921,3107204,0,0
185.60,2816944,3107276,0,0
185.64,2816969,3107398,0,0
185.66,2817026,3107528,0,0
185.70,2817072,3107672,0,0
185.74,2816898,3107174,0,0
185.78,2816624,3106287,0,0
185.82,2816458,3105825,0,0
185.86,2816458,3105821,0,0
185.90,2816570,3106058,0,0
185.94,2816687,3106440,0,0
185.98,2816775,3106701,0,0
186.02,2816797,3106741,0,0
186.08,2816773,3106670,0,0
186.12,2816750,3106662,0,0
186.16,2816781,3106733,0,0
186.20,2816825,3106883,0,0
186.24,2816859,3106987,0,0
186.28,2816882,3107100,0,0
186.30,2816903,3107174,0,0
186.34,2816906,3107151,0,0
186.38,2816896,3107152,0,0
186.42,2816911,3107207,0,0
186.46,2816936,3107322,0,0
186.51,2816958,3107382,0,0
186.55,2816806,3106903,0,0
186.59,2816508,3106037,0,0
186.63,2816343,3105524,0,0
186.67,2816347,3105483,0,0
186.73,2816556,3106158,0,0
186.77,2816625,3106403,0,0
186.81,2816689,3106524,0,0
186.85,2816688,3106487,0,0
186.89,2816666,3106442,0,0
186.95,2816688,3106504,0,0
186.99,2816732,3106606,0,0
