Time (ms),Estimated HR (Hz),Estimated HR (bpm),Time to next peak (ms),Heart rate pulse interval (ms),Red LED ADC,IR LED ADC,Filtered,ZeroCross
48500,1.06974,64,50,934,3085950,3374062,176.773,0
48540,1.06974,64,10,934,3085978,3374131,144.467,0
48580,1.06974,64,904,934,3086048,3374295,110.528,0
48620,1.06974,64,864,934,3086105,3374474,83.3718,0
48660,1.06974,64,824,934,3086113,3374446,62.9688,0
48700,1.06974,64,784,934,3085847,3373723,25.4696,0
48760,1.06582,63,703,938,3085513,3372806,-68.828,1
48800,1.06582,63,663,938,3085302,3372342,-225.35,0
48840,1.06582,63,623,938,3085276,3372347,-389.084,0
48880,1.06582,63,583,938,3085390,3372647,-480.663,0
48920,1.06582,63,543,938,3085546,3373099,-450.393,0
48960,1.06582,63,503,938,3085680,3373422,-306.393,0
49000,1.06582,63,463,938,3085649,3373368,-110.017,0
49040,1.06582,63,423,938,3085680,3373442,63.5649,0
49080,1.06582,63,383,938,3085758,3373656,177.239,0
49190,1.06582,63,273,938,3085934,3374092,241.441,0
49230,1.06582,63,233,938,3086019,3374302,280.649,0
49270,1.06582,63,193,938,3086087,3374460,303.194,0
49310,1.06582,63,153,938,3086120,3374528,304.416,0
49350,1.06582,63,113,938,3086132,3374576,279.888,0
49410,1.06582,63,53,938,3086159,3374658,231.583,0
49450,1.06582,63,13,938,3086224,3374812,171.991,0
49490,1.06582,63,911,938,3086297,3375019,118.108,0
49530,1.06582,63,871,938,3086347,3375164,79.0518,0
49570,1.06582,63,831,938,3086341,3375142,49.4545,0
49610,1.06582,63,791,938,3086068,3374385,1.86574,0
49610,1.08074,64,693,925,3085737,3373457,-102.751,1
49650,1.08074,64,653,925,3085616,3373106,-261.853,0
49690,1.08074,64,613,925,3085661,3373270,-409.782,0
49730,1.08074,64,573,925,3085799,3373673,-469.978,0
49770,1.08074,64,533,925,3086008,3374165,-406.86,0
49830,1.08074,64,473,925,3086082,3374446,-243.972,0
49870,1.08074,64,433,925,3086088,3374416,-52.0701,0
49910,1.08074,64,393,925,3086057,3374327,96.765,0
49950,1.08074,64,353,925,3086084,3374377,170.575,0
49990,1.08074,64,313,925,3086151,3374579,182.928,0
50050,1.08074,64,253,925,3086246,3374846,169.251,0
50090,1.08074,64,213,925,3086341,3375085,159.329,0
50130,1.08074,64,173,925,3086388,3375239,162.454,0
50170,1.08074,64,133,925,3086425,3375365,169.417,0
50210,1.08074,64,93,925,3086474,3375460,168.636,0
50250,1.08074,64,53,925,3086489,3375451,154.406,0
50250,1.08074,64,53,925,3086503,3375573,124.818,0
50290,1.08074,64,13,925,3086545,3375724,84.5798,0
50330,1.08074,64,898,925,3086629,3375950,46.7782,0
50370,1.08074,64,858,925,3086739,3376195,25.9943,0
50410,1.08074,64,818,925,3086679,3376049,19.0503,0
50460,1.08964,65,687,917,3086341,3375099,-13.9616,1
50500,1.08964,65,647,917,3086032,3374194,-118.126,0
50540,1.08964,65,607,917,3085949,3374035,-277.979,0
50580,1.08964,65,567,917,3086037,3374257,-414.314,0
50620,1.08964,65,527,917,3086249,3374783,-446.625,0
50680,1.08964,65,467,917,3086419,3375227,-348.476,0
50720,1.08964,65,427,917,3086449,3375307,-164.632,0
50760,1.08964,65,387,917,3086380,3375148,18.7587,0
50800,1.08964,65,347,917,3086360,3375035,134.5,0
50840,1.08964,65,307,917,3086414,3375088,172.653,0
50880,1.08964,65,267,917,3086452,3375288,163.479,0
50920,1.08964,65,227,917,3086486,3375464,139.019,0
50960,1.08964,65,187,917,3086582,3375658,121.312,0
51000,1.08964,65,147,917,3086638,3375780,121.708,0
51040,1.08964,65,107,917,3086664,3375857,134.025,0
51080,1.08964,65,67,917,3086666,3375892,141.288,0
51120,1.08964,65,27,917,3086672,3375929,131.146,0
51160,1.08964,65,904,917,3086708,3376029,104.263,0
51200,1.08964,65,864,917,3086763,3376175,72.2759,0
51240,1.08964,65,824,917,3086785,3376253,45.4217,0
51300,1.08964,65,764,917,3086680,3375942,17.6668,0
51340,1.09212,65,686,915,3086292,3374900,-43.9722,1
51380,1.09212,65,646,915,3085966,3373986,-172.482,0
51420,1.09212,65,606,915,3085859,3373715,-343.177,0
51460,1.09212,65,566,915,3085880,3373836,-477.553,0
51500,1.09212,65,526,915,3086023,3374251,-504.885,0
51500,1.09212,65,526,915,3086161,3374620,-404.367,0
51540,1.09212,65,486,915,3086226,3374758,-213.839,0
51580,1.09212,65,446,915,3086191,3374688,-8.12238,0
51620,1.09212,65,406,915,3086173,3374633,145.535,0
51660,1.09212,65,366,915,3086192,3374659,222.872,0
51730,1.09212,65,296,915,3086222,3374779,239.493,0
51770,1.09212,65,256,915,3086311,3374983,227.69,0
51800,1.09212,65,226,915,3086392,3375202,217.214,0
51840,1.09212,65,186,915,3086422,3375338,218.173,0
51880,1.09212,65,146,915,3086488,3375444,223.506,0
51950,1.09212,65,76,915,3086488,3375531,222.372,0
51990,1.09212,65,36,915,3086534,3375597,206.495,0
52030,1.09212,65,911,915,3086539,3375579,175.053,0
52070,1.09212,65,871,915,3086554,3375656,131.726,0
52110,1.09212,65,831,915,3086603,3375773,84.4117,0
52150,1.09212,65,791,915,3086481,3375469,34.8458,0
52150,1.11114,66,674,899,3086093,3374390,-44.9815,1
52190,1.11114,66,634,899,3085750,3373485,-187.511,0
52230,1.11114,66,594,899,3085620,3373234,-369.565,0
52270,1.11114,66,554,899,3085639,3373320,-513.668,0
52310,1.11114,66,514,899,3085724,3373596,-550.168,0
52350,1.11114,66,474,899,3085870,3373992,-459.134,0
52390,1.11114,66,434,899,3085932,3374135,-273.631,0
52430,1.11114,66,394,899,3085895,3374061,-64.3162,0
52470,1.11114,66,354,899,3085853,3373954,98.965,0
52510,1.11114,66,314,899,3085861,3374002,186.822,0
52570,1.11114,66,254,899,3085925,3374145,214.791,0
52610,1.11114,66,214,899,3085994,3374334,217.185,0
52650,1.11114,66,174,899,3086067,3374537,219.927,0
52690,1.11114,66,134,899,3086128,3374695,231.376,0
52730,1.11114,66,94,899,3086166,3374811,245.598,0
52770,1.11114,66,54,899,3086177,3374826,249.722,0
52810,1.11114,66,14,899,3086184,3374908,233.457,0
52850,1.11114,66,873,899,3086237,3375002,198.333,0
52900,1.11114,66,823,899,3086283,3375144,156.295,0
52940,1.11114,66,783,899,3086348,3375345,118.797,0
53000,1.11114,66,723,899,3085957,3374283,66.0818,0
53040,1.10659,66,677,903,3085537,3373225,-54.4984,1
53080,1.10659,66,637,903,3085326,3372725,-249.502,0
53120,1.10659,66,597,903,3085320,3372682,-443.913,0
53160,1.10659,66,557,903,3085347,3372820,-548.467,0
53220,1.10659,66,497,903,3085477,3373139,-521.44,0
53260,1.10659,66,457,903,3085555,3373370,-377.879,0
53300,1.10659,66,417,903,3085522,3373341,-179.189,0
53340,1.10659,66,377,903,3085501,3373244,0.783138,0
53380,1.10659,66,337,903,3085498,3373322,120.198,0
53420,1.10659,66,297,903,3085596,3373641,182.101,0
53460,1.10659,66,257,903,3085679,3373857,214.658,0
53500,1.10659,66,217,903,3085748,3374018,239.782,0
53540,1.10659,66,177,903,3085793,3374147,261.4,0
53580,1.10659,66,137,903,3085842,3374284,274.281,0
53620,1.10659,66,97,903,3085890,3374417,273.76,0
53660,1.10659,66,57,903,3085957,3374564,260.225,0
53700,1.10659,66,17,903,3086011,3374768,237.4,0
53740,1.10659,66,880,903,3086072,3374963,208.671,0
53780,1.10659,66,840,903,3086060,3374930,172.71,0
53840,1.10659,66,780,903,3085756,3374189,107.277,0
53880,1.11843,67,670,894,3085402,3373162,-23.5963,1
53920,1.11843,67,630,894,3085248,3372737,-213.253,0
53960,1.11843,67,590,894,3085249,3372765,-392.532,0
54000,1.11843,67,550,894,3085365,3373103,-481.746,0
54050,1.11843,67,500,894,3085550,3373602,-440.98,0
54090,1.11843,67,460,894,3085665,3373896,-287.732,0
54130,1.11843,67,420,894,3085643,3373873,-90.2843,0
54170,1.11843,67,380,894,3085596,3373770,71.3662,0
54210,1.11843,67,340,894,3085615,3373799,156.366,0
54270,1.11843,67,280,894,3085665,3373991,175.43,0
54310,1.11843,67,240,894,3085752,3374177,164.009,0
54350,1.11843,67,200,894,3085818,3374396,152.836,0
54390,1.11843,67,160,894,3085886,3374573,154.092,0
54430,1.11843,67,120,894,3085919,3374663,163.388,0
54470,1.11843,67,80,894,3085941,3374740,168.356,0
54490,1.11843,67,60,894,3085942,3374776,157.994,0
54530,1.11843,67,20,894,3085967,3374844,129.999,0
54570,1.11843,67,874,894,3086027,3375004,93.5378,0
54610,1.11843,67,834,894,3086075,3375143,61.6604,0
54650,1.11843,67,794,894,3085983,3374935,32.4502,0
54690,1.1317,67,662,883,3085636,3373998,-25.3868,1
54730,1.1317,67,622,883,3085319,3373141,-145.956,0
