Time (s),Red,IR
71.82,1983070,1970105
71.86,1983285,1970371
71.9,1984159,1971102
71.94,1984099,1971113
71.997,1984763,1971709
72.037,1985821,1972596
72.077,1986586,1973267
72.117,1986040,1972913
72.157,1985549,1972677
72.216,1985499,1972737
72.256,1985848,1973072
72.296,1985785,1973105
72.336,1985487,1972953
72.376,1985686,1973051
72.416,1984773,1972147
72.417,1983801,1971221
72.457,1984477,1971642
72.497,1984739,1971753
72.537,1983616,1970900
72.577,1982892,1970419
72.637,1982951,1970512
72.677,1982988,1970598
72.717,1982800,1970525
72.757,1982710,1970482
72.797,1982394,1970338
72.838,1982050,1970091
72.878,1982251,1970370
72.918,1982394,1970542
72.958,1981747,1970106
72.998,1981199,1969793
73.059,1981879,1970376
73.099,1982446,1970675
73.139,1981556,1969789
73.179,1981020,1969218
73.219,1981718,1969615
73.259,1982043,1969751
73.279,1981354,1969212
73.319,1981142,1969132
73.359,1981264,1969270
73.399,1981185,1969243
73.439,1981213,1969321
73.5,1981193,1969330
73.54,1980832,1969141
73.58,1980631,1969084
73.62,1980876,1969346
73.66,1980999,1969496
73.7,1980749,1969368
73.721,1980612,1969365
73.761,1980952,1969656
73.801,1981324,1969874
73.841,1980935,1969357
73.881,1980490,1968814
73.942,1980994,1969039
73.982,1981400,1969240
74.022,1981127,1968982
74.062,1980910,1968882
74.102,1980770,1968835
74.142,1980853,1968930
74.161,1981391,1969376
74.201,1981265,1969328
74.241,1980987,1969197
74.281,1981513,1969669
74.321,1982276,1970330
74.382,1982247,1970383
74.422,1982497,1970683
74.462,1982172,1970494
74.502,1981804,1970308
74.542,1983027,1971299
74.582,1983635,1971265
74.622,1983057,1970655
74.662,1982793,1970343
74.702,1981785,1969510
74.802,1981405,1969348
74.842,1982497,1970230
74.882,1982560,1970280
74.922,1982778,1970506
74.962,1983835,1971348
75.003,1986020,1973045
75.043,1988820,1975203
75.083,1990131,1976236
75.123,1989750,1975979
75.163,1989291,1975699
75.204,1989682,1976122
75.244,1990595,1976820
75.284,1989607,1975849
75.324,1987865,1974293
75.364,1987935,1974221
75.422,1989959,1975687
75.462,1990188,1975780
75.502,1988839,1974762
75.542,1988322,1974444
75.582,1988783,1974833
75.643,1989245,1975255
75.683,1989974,1975875
75.723,1990677,1976444
75.763,1989302,1975467
75.803,1988628,1974972
75.843,1989631,1975838
75.864,1989678,1975915
75.904,1989180,1975594
75.944,1989150,1975688
75.984,1989832,1976173
76.024,1989780,1975974
76.084,1988506,1974626
76.124,1988352,1974383
76.164,1987895,1973908
76.204,1988692,1974528
76.244,1989671,1975326
76.284,1987862,1973894
76.287,1985033,1971820
76.327,1985007,1971851
76.367,1986842,1973300
76.407,1986782,1973237
76.447,1983944,1971085
76.506,1982273,1969936
76.546,1983582,1970956
76.586,1984287,1971532
76.626,1984130,1971515
76.666,1985870,1972861
76.727,1985533,1972359
76.767,1982849,1970019
76.807,1981723,1969039
76.847,1983866,1970455
76.887,1985543,1971516
76.927,1985121,1971082
76.947,1984156,1970350
76.987,1983966,1970188
77.027,1985512,1971428
77.067,1986173,1971962
77.107,1985345,1971376
77.167,1984190,1970661
77.207,1984124,1970712
77.247,1985400,1971803
77.287,1985641,1972070
77.327,1985474,1972002
77.367,1984531,1971399
77.369,1983933,1970943
77.409,1984637,1971280
77.449,1984352,1970788
77.489,1984080,1970359
77.529,1983728,1969994
77.589,1984280,1970347
77.629,1984843,1970810
77.669,1985070,1971042
77.709,1984886,1970949
77.749,1984486,1970700
77.808,1984633,1970852
77.848,1984833,1971081
77.888,1984217,1970686
77.928,1983767,1970434
77.968,1983868,1970585
78.009,1982571,1969738
78.049,1983239,1970374
78.089,1983626,1970566
78.129,1983533,1970247
78.227,1982815,1969399
78.267,1982833,1969356
78.307,1983074,1969517
78.347,1983639,1970017
78.387,1983147,1969707
78.43,1982788,1969482
78.47,1983387,1969987
78.51,1983936,1970460
78.55,1983729,1970352
78.59,1983102,1969969
78.648,1983127,1970075
78.688,1983701,1970566
78.728,1983913,1970827
78.768,1984327,1971195
78.808,1984462,1971334
78.868,1984263,1971000
78.908,1984919,1971277
78.948,1985756,1971760
78.988,1986351,1972096
79.028,1986031,1971803
79.068,1985456,1971415
79.069,1985903,1971822
79.109,1985833,1971792
79.149,1985167,1971314
79.189,1985131,1971347
79.229,1985676,1971830
79.289,1986367,1972407
79.329,1986730,1972715
79.369,1986948,1972944
79.409,1986902,1972995
79.449,1987126,1973272
79.49,1987522,1973648
79.53,1987147,1973225
79.57,1986125,1972251
79.61,1985979,1972053
79.65,1986978,1972748
79.71,1987074,1972808
79.75,1986844,1972683
79.79,1987355,1973104
79.83,1987374,1973233
79.87,1987140,1973094
79.91,1987266,1973286
79.929,1987372,1973413
79.969,1987083,1973273
80.009,1987142,1973403
80.049,1987477,1973742
80.089,1987279,1973657
80.13,1987190,1973683
80.17,1987523,1974007
80.21,1987486,1973873
80.25,1986941,1973257
80.29,1986980,1973202
80.349,1987434,1973459
80.389,1987134,1973204
80.429,1986598,1972853
80.469,1986854,1973109
80.509,1986705,1973041
80.549,1986511,1972962
80.55,1986891,1973300
80.59,1986829,1973314
80.63,1986389,1973037
80.67,1986419,1973156
80.71,1986802,1973521
80.75,1986873,1973741
80.79,1987047,1973909
80.83,1987216,1974054
80.87,1987150,1973875
80.97,1987161,1973565
81.01,1987578,1973795
81.05,1987226,1973490
81.09,1986757,1973191
81.13,1987091,1973510
81.191,1987045,1973530
81.231,1986775,1973348
81.271,1987090,1973655
81.311,1987181,1973785
81.351,1986686,1973465
81.391,1987013,1973871
81.431,1986894,1973835
81.471,1986630,1973720
81.511,1986944,1974017
81.612,1987133,1974063
81.652,1986490,1973328
81.692,1986431,1973130
81.732,1986888,1973421
81.772,1987112,1973478
81.812,1986901,1973272
81.814,1987037,1973452
81.854,1987380,1973758
81.894,1987437,1973836
81.934,1987464,1973910
81.974,1988390,1974708
82.034,1988358,1974726
82.074,1987511,1974095
82.114,1987191,1973934
82.154,1987391,1974171
82.194,1987439,1974250
82.256,1987238,1974161
82.296,1987850,1974621
82.336,1988208,1974690
82.376,1987291,1973732
82.416,1987353,1973637
82.456,1988356,1974318
82.457,1988453,1974293
82.497,1987742,1973768
82.537,1987634,1973755
82.577,1988125,1974165
82.617,1988210,1974262
82.676,1988201,1974290
82.716,1988195,1974339
82.756,1988174,1974391
82.796,1988346,1974594
82.836,1988419,1974673
82.879,1988071,1974494
82.919,1988246,1974714
82.959,1989100,1975438
82.999,1989468,1975684
83.039,1988683,1974841
83.098,1988085,1974149
83.138,1988803,1974583
83.178,1989364,1974881
83.218,1988846,1974421
83.258,1988570,1974272
83.298,1988850,1974537
83.318,1989200,1974838
83.358,1989135,1974822
83.398,1988764,1974575
83.438,1988596,1974495
83.478,1988871,1974787
83.518,1989270,1975146
83.558,1988851,1974861
83.598,1988410,1974589
83.638,1988737,1974934
83.678,1989309,1975440
83.737,1989247,1975393
83.777,1988427,1974435
83.817,1988245,1974125
83.857,1988939,1974587
83.897,1989121,1974545
83.937,1988441,1973977
83.939,1987879,1973614
83.979,1988316,1974020
84.019,1989169,1974707
84.059,1989442,1974912
84.099,1988187,1973974
84.158,1987509,1973530
84.198,1988580,1974458
84.238,1989324,1975073
84.278,1988693,1974599
84.318,1987816,1974000
84.378,1987989,1974232
84.418,1989013,1975098
84.458,1989117,1975124
84.498,1988334,1974243
84.538,1987440,1973320
84.579,1989311,1974465
84.619,1988737,1973942
84.659,1988002,1973425
84.699,1988154,1973604
84.798,1988797,1974153
84.838,1988561,1974005
84.878,1988035,1973666
84.918,1988298,1973969
84.958,1989100,1974653
85,1988940,1974574
85.04,1988218,1974069
85.08,1988297,1974225
85.12,1989110,1974948
85.16,1989204,1975009
85.22,1988431,1974216
85.26,1988010,1973630
85.3,1988676,1973957
85.34,1989158,1974166
85.38,1988650,1973653
85.442,1988202,1973360
85.482,1988630,1973756
85.522,1988874,1973974
85.562,1988694,1973881
85.602,1988513,1973784
85.642,1988299,1973685
85.643,1988217,1973702
85.683,1988372,1973911
85.723,1988329,1973931
85.763,1987958,1973749
85.803,1988208,1973964
85.863,1988681,1974444
85.903,1988638,1974458
85.943,1988533,1974387
85.983,1988223,1973920
86.023,1987785,1973342
86.083,1988148,1973455
86.123,1988620,1973717
86.163,1988612,1973636
86.203,1988469,1973590
86.243,1988748,1973866
86.283,1988731,1973898
86.304,1988514,1973773
86.344,1988748,1974004
86.384,1988807,1974118
86.424,1988563,1974006
86.464,1988906,1974360
86.524,1989314,1974746
86.564,1988880,1974466
86.604,1988541,1974282
86.644,1988662,1974457
86.684,1989017,1974816
86.724,1989411,1975128
86.744,1989206,1974743
86.784,1988505,1973993
86.824,1988972,1974185
86.864,1989685,1974698
86.904,1989363,1974377
86.945,1988858,1974062
86.985,1989000,1974238
87.025,1989205,1974443
87.065,1989225,1974488
87.105,1988893,1974275
87.164,1988757,1974235
87.204,1989373,1974797
87.244,1989337,1974835
87.284,1988826,1974501
87.324,1988441,1974282
87.364,1988529,1974426
87.366,1988891,1974787
87.406,1988969,1974925
87.446,1988939,1974882
87.486,1988612,1974407
87.526,1988298,1973980
87.585,1988810,1974259
87.625,1989238,1974501
87.665,1988862,1974181
87.705,1988706,1974136
87.745,1989023,1974463
87.785,1989006,1974406
87.825,1988695,1974278
87.865,1988759,1974391
87.905,1988924,1974603
87.945,1988878,1974633
87.986,1988815,1974659
88.026,1988805,1974731
88.066,1988702,1974716
88.106,1988765,1974855
88.146,1988971,1975090
88.205,1988950,1975130
88.245,1989138,1975245
88.285,1989157,1975055
88.325,1988636,1974427
88.365,1988897,1974507
88.408,1989172,1974580
88.448,1988992,1974488
88.488,1989319,1974796
88.528,1989214,1974752
88.626,1989236,1974866
88.666,1989357,1975011
88.706,1989254,1974995
88.746,1989144,1974987
88.786,1989339,1975211
88.846,1989307,1975257
88.886,1989240,1975256
88.926,1989230,1975332
88.966,1989404,1975556
89.006,1989702,1975786
89.046,1989528,1975457
89.086,1988998,1974823
89.126,1989264,1974881
89.166,1990021,1975357
89.206,1989748,1975068
89.266,1988963,1974491
89.306,1988614,1974281
89.346,1988657,1974350
89.386,1988736,1974445
89.426,1988649,1974424
89.466,1988641,1974462
89.467,1988477,1974415
89.507,1988690,1974660
89.547,1988997,1974953
89.587,1988688,1974773
89.627,1988538,1974717
89.686,1988956,1975112
89.726,1989269,1975443
89.766,1989148,1975421
89.806,1988859,1974979
89.846,1988420,1974385
89.903,1988645,1974440
89.943,1988817,1974448
89.983,1988515,1974156
90.023,1988192,1973953
90.063,1988447,1974184
90.103,1988381,1974159
90.105,1987551,1973560
90.145,1986897,1973109
90.185,1987121,1973372
90.225,1988759,1974717
90.265,1989545,1975367
90.323,1989540,1975432
90.363,1989628,1975564
90.403,1989296,1975351
90.443,1988422,1974746
90.483,1988449,1974838
90.524,1988294,1974724
90.564,1987406,1973858
90.604,1986724,1973139
90.644,1987488,1973556
90.684,1988190,1973965
90.745,1987455,1973344
90.785,1986916,1972963
90.825,1987565,1973556
90.865,1988540,1974305
90.905,1988418,1974232
90.965,1987293,1973485
91.005,1987119,1973418
91.045,1987410,1973703
91.085,1987366,1973726
91.125,1987094,1973565
91.165,1987062,1973618
91.205,1987429,1973965
91.245,1987277,1973890
91.285,1986462,1973263
91.325,1986589,1973173
91.386,1987084,1973272
91.426,1987301,1973236
91.466,1986681,1972609
91.506,1986219,1972197
91.546,1986205,1972203
91.608,1987394,1973179
91.648,1988194,1973793
91.688,1987665,1973405
91.728,1987303,1973172
91.768,1987604,1973416
91.808,1987695,1973606
91.829,1988370,1974187
91.869,1988890,1974642
91.909,1988582,1974440
91.949,1988614,1974549
91.989,1988906,1974841
92.05,1989062,1975009
92.09,1989299,1975158
92.13,1988978,1974661
92.17,1988638,1974152
92.21,1989334,1974507
92.25,1990179,1975031
92.271,1990126,1974914
92.311,1989627,1974572
92.351,1990404,1975235
92.391,1990760,1975543
92.431,1990355,1975248
92.472,1990268,1975236
92.512,1990552,1975537
92.552,1990502,1975555
92.592,1990601,1975698
92.632,1990991,1976076
92.693,1990621,1975844
92.733,1990008,1975449
92.773,1990219,1975680
92.813,1990735,1976164
92.853,1990648,1975960
92.893,1989479,1974796
92.894,1989371,1974520
92.934,1990406,1975172
92.974,1990464,1975095
93.014,1990357,1974985
93.054,1990587,1975273
93.113,1990821,1975492
93.153,1990635,1975391
93.193,1990865,1975633
93.233,1991292,1976020
93.273,1990052,1975104
93.334,1988292,1973816
93.374,1988033,1973740
93.414,1988824,1974428
93.454,1990335,1975675
93.494,1990353,1975719
93.534,1989555,1975152
93.556,1989405,1975100
93.596,1989534,1975020
93.636,1989112,1974436
93.676,1989391,1974492
93.716,1989721,1974614
93.775,1988595,1973674
93.815,1987293,1972742
93.855,1988017,1973359
93.895,1989246,1974395
93.935,1989158,1974353
93.975,1988943,1974241
93.978,1988791,1974224
94.018,1988560,1974098
94.058,1988684,1974277
94.098,1988843,1974491
94.138,1988644,1974385
94.196,1988659,1974494
94.236,1989198,1975006
94.276,1989716,1975450
94.316,1989099,1974828
94.356,1988634,1974237
94.417,1988999,1974319
94.457,1989687,1974686
94.497,1989282,1974249
94.537,1988572,1973679
94.577,1988858,1973990
94.617,1989224,1974328
94.638,1988884,1974091
94.678,1988602,1973940
94.718,1988666,1974063
94.758,1988854,1974289
94.798,1988842,1974363
94.857,1988708,1974326
94.897,1988691,1974399
94.937,1988704,1974468
94.977,1988710,1974563
95.017,1988769,1974681
95.059,1989086,1974770
95.099,1988970,1974421
95.139,1988999,1974288
95.179,1989246,1974360
95.278,1988973,1974130
95.318,1989062,1974273
95.358,1988997,1974268
95.398,1988873,1974230
95.438,1988936,1974344
95.498,1988933,1974392
95.538,1988650,1974290
95.578,1988937,1974579
95.618,1989125,1974809
95.658,1988694,1974533
95.719,1988866,1974764
95.759,1989202,1975136
95.799,1989162,1975156
95.839,1989210,1975134
95.879,1989073,1974830
95.919,1988955,1974530
95.937,1989502,1974830
95.977,1989497,1974726
96.017,1989092,1974383
96.057,1989240,1974602
96.097,1989518,1974857
96.141,1989337,1974755
96.181,1989319,1974792
96.221,1989462,1974971
96.261,1989345,1974959
96.301,1989343,1975037
96.359,1989448,1975199
96.399,1989268,1975112
96.439,1989304,1975230
96.479,1989547,1975505
96.519,1989599,1975593
96.559,1989516,1975592
96.579,1989638,1975563
96.619,1989346,1975121
96.659,1989324,1974963
96.699,1989729,1975182
96.739,1989804,1975185
96.801,1989426,1974996
96.841,1989545,1975088
96.881,1989584,1975159
96.921,1989475,1975125
96.961,1989467,1975158
97.001,1989270,1975066
97.021,1989205,1975101
97.061,1989654,1975517
97.101,1989736,1975649
97.141,1989203,1975296
97.181,1989132,1975330
97.223,1989496,1975683
97.263,1989589,1975818
97.303,1989779,1975903
97.343,1989271,1975294
97.383,1989060,1974945
97.443,1989863,1975446
97.483,1990214,1975632
97.523,1989513,1975065
97.563,1989047,1974763
97.603,1988997,1974789
97.643,1988824,1974688
97.66,1988741,1974654
97.7,1988586,1974539
97.74,1988684,1974753
97.78,1988735,1974823
97.82,1988406,1974642
97.862,1988775,1974983
97.902,1989176,1975364
97.942,1988886,1975184
97.982,1988770,1975165
98.022,1989237,1975560
98.08,1989447,1975537
98.12,1988952,1974904
98.16,1988887,1974681
98.2,1989077,1974715
98.24,1989343,1974845
98.281,1989168,1974781
98.321,1989396,1975016
98.361,1989657,1975247
98.401,1989804,1975392
98.502,1989292,1975106
98.542,1989680,1975506
98.582,1989684,1975551
98.622,1989305,1975310
98.662,1989001,1975143
98.723,1988920,1975168
98.763,1989470,1975716
98.803,1989792,1975845
98.843,1988865,1974861
98.883,1988233,1974201
98.943,1989491,1974923
98.983,1989204,1974657
99.023,1988812,1974421
99.063,1988582,1974304
99.103,1988852,1974547
99.164,1989267,1974896
99.204,1989089,1974806
99.244,1988799,1974635
99.284,1988898,1974800
99.324,1989230,1975123
99.385,1989512,1975393
99.425,1989255,1975244
99.465,1989103,1975194
99.505,1989613,1975672
99.545,1990313,1976258
99.585,1989900,1975750
99.607,1989011,1974815
99.647,1989090,1974739
99.687,1990299,1975570
99.727,1990534,1975645
99.767,1989635,1974986
99.827,1989610,1975015
99.867,1990199,1975516
99.907,1990440,1975730
99.947,1990192,1975549
99.987,1989827,1975323
100.027,1989942,1975495
100.047,1990855,1976262
100.087,1990625,1976132
100.127,1989481,1975295
100.167,1989320,1975265
100.207,1990098,1975954
100.248,1990386,1976220
100.288,1990026,1975865
100.328,1989422,1975180
100.368,1989332,1974900
100.408,1990097,1975357
100.469,1990165,1975297
100.509,1989282,1974584
100.549,1989134,1974554
100.589,1989901,1975208
100.629,1990053,1975320
100.669,1989788,1975145
100.671,1989342,1974845
100.711,1989444,1974985
100.751,1989873,1975392
100.791,1989837,1975423
100.831,1989515,1975219
100.89,1989307,1975133
100.93,1989397,1975260
100.97,1989529,1975431
101.01,1989551,1975425
101.05,1989258,1974959
101.111,1988892,1974451
101.151,1989425,1974702
101.191,1989679,1974753
101.231,1989201,1974317
101.271,1989021,1974225
101.311,1989427,1974600
101.332,1989498,1974684
101.372,1989347,1974596
101.412,1989286,1974592
101.452,1989343,1974701
101.492,1989372,1974794
101.552,1989500,1974961
101.592,1989331,1974899
101.632,1989091,1974762
101.672,1989229,1974950
101.712,1989408,1975138
101.752,1989166,1975008
101.753,1989131,1974849
101.793,1989000,1974486
101.833,1988795,1974105
101.873,1988993,1974095
101.913,1989161,1974129
101.972,1988939,1973935
102.012,1988928,1973997
102.052,1989118,1974189
102.092,1989190,1974272
102.132,1989094,1974246
102.191,1989006,1974228
102.231,1989068,1974345
102.271,1989128,1974467
102.311,1989073,1974490
102.351,1988936,1974446
102.391,1988506,1974269
102.431,1988534,1974372
102.471,1988918,1974694
102.511,1988595,1974242
102.609,1988286,1973584
102.649,1988734,1973800
102.689,1988694,1973697
102.729,1988472,1973654
102.769,1988603,1973724
102.813,1988779,1973881
102.853,1988804,1973982
102.893,1988761,1973994
102.933,1988734,1974023
102.973,1988769,1974139
103.03,1988831,1974256
103.07,1988629,1974179
103.11,1988550,1974186
103.15,1988712,1974381
103.19,1988533,1974323
103.251,1988420,1974313
103.291,1988891,1974644
103.331,1989115,1974595
103.371,1988642,1974002
103.411,1988900,1974078
103.451,1989323,1974334
103.454,1989239,1974228
103.494,1989197,1974268
103.534,1989230,1974355
103.574,1989232,1974388
103.614,1989402,1974576
103.675,1989455,1974648
103.715,1989235,1974543
103.755,1989371,1974671
103.795,1990025,1975335
103.835,1990033,1975369
103.876,1989401,1974958
103.916,1989315,1974977
103.956,1989975,1975578
103.996,1990136,1975727
104.036,1989664,1975207
104.095,1989081,1974545
104.135,1989277,1974587
104.175,1989715,1974842
104.215,1989387,1974554
104.255,1988870,1974211
104.295,1989002,1974387
104.315,1989238,1974607
104.355,1989205,1974614
104.395,1988980,1974492
104.435,1988698,1974345
104.475,1988920,1974598
104.537,1989214,1974896
104.577,1989044,1974813
104.617,1988710,1974639
104.657,1988664,1974698
104.697,1989173,1975159
104.737,1989393,1975357
104.755,1988976,1974859
104.795,1988324,1974170
104.835,1988650,1974317
104.875,1989183,1974595
104.915,1988953,1974363
104.956,1988416,1974011
104.996,1988375,1974039
105.036,1988683,1974325
105.076,1988806,1974451
105.116,1988537,1974289
105.176,1988136,1974039
105.216,1988242,1974209
105.256,1988735,1974669
105.296,1988541,1974573
105.336,1988125,1974325
105.376,1988170,1974451
105.397,1988491,1974783
105.437,1988731,1974989
105.477,1988525,1974666
105.517,1987906,1973961
105.557,1988163,1974010
105.598,1988911,1974465
105.638,1988700,1974207
105.678,1987983,1973673
105.718,1988160,1973894
105.758,1988536,1974240
105.817,1988604,1974304
105.857,1988340,1974149
105.897,1988016,1973958
105.937,1988164,1974152
105.977,1988513,1974495
106.036,1988079,1974281
106.076,1987974,1974277
106.116,1988367,1974666
106.156,1988690,1974951
106.196,1988453,1974623
106.238,1987888,1973987
106.278,1987917,1973833
106.318,1988768,1974355
106.358,1988750,1974255
106.398,1987935,1973634
106.457,1988032,1973790
106.497,1988483,1974175
106.537,1988526,1974234
106.577,1988330,1974140
106.617,1988088,1974010
106.679,1988011,1974020
106.719,1988341,1974345
106.759,1988578,1974582
106.799,1988154,1974313
106.839,1987792,1974181
106.879,1988146,1974474
106.901,1988602,1974877
106.941,1988531,1974746
106.981,1987923,1974064
107.021,1987702,1973708
107.061,1988404,1974117
107.12,1988781,1974315
107.16,1988256,1973877
107.2,1987823,1973617
107.24,1988059,1973872
107.28,1988556,1974270
107.32,1988534,1974281
107.322,1987984,1973910
107.362,1987849,1973887
107.402,1988237,1974257
107.442,1988403,1974445
107.482,1988224,1974359
107.542,1987952,1974204
107.582,1987941,1974284
107.622,1988363,1974675
107.662,1988628,1974867
107.702,1988235,1974330
107.762,1987553,1973622
107.802,1988179,1973970
107.842,1988822,1974403
107.882,1988372,1973950
107.922,1987825,1973584
107.962,1988137,1973899
107.963,1988532,1974228
108.003,1988528,1974244
108.043,1988261,1974070
108.083,1988070,1974001
108.123,1988216,1974179
108.181,1988545,1974504
108.221,1988442,1974474
108.261,1988085,1974264
108.301,1987989,1974268
108.341,1988411,1974668
108.384,1988683,1974899
108.424,1988397,1974519
108.464,1987834,1973860
108.504,1988099,1973887
108.544,1988883,1974371
108.603,1988700,1974145
108.643,1988044,1973658
108.683,1988168,1973833
108.723,1988550,1974158
108.763,1988812,1974390
108.803,1988574,1974247
108.823,1988060,1973924
108.863,1988202,1974099
108.903,1988787,1974608
108.943,1988778,1974650
108.983,1988178,1974236
109.023,1988161,1974306
109.063,1988705,1974777
109.103,1988831,1974933
109.143,1988697,1974735
109.183,1988135,1974081
109.242,1988105,1973879
109.282,1988915,1974400
109.322,1988946,1974327
109.362,1988297,1973844
109.402,1988176,1973829
109.445,1988568,1974177
109.485,1988834,1974400
109.525,1988739,1974354
109.565,1988223,1974012
109.605,1988214,1974084
109.663,1988788,1974608
109.703,1988336,1974361
109.743,1988049,1974219
109.783,1988540,1974666
109.823,1988834,1974990
109.883,1988773,1974801
109.923,1988116,1974073
109.963,1988139,1973917
110.003,1988931,1974398
110.043,1988945,1974315
110.085,1988316,1973818
110.125,1988109,1973731
110.165,1988424,1974040
110.205,1988752,1974299
110.245,1988726,1974324
110.304,1988187,1973969
110.344,1988037,1973928
110.384,1988618,1974444
110.424,1988721,1974572
110.464,1988268,1974287
110.504,1987947,1974136
110.505,1988223,1974419
110.545,1988724,1974865
110.585,1988729,1974758
110.625,1988061,1973990
110.665,1987875,1973640
110.726,1988576,1973990
110.766,1988975,1974190
110.806,1988470,1973758
110.846,1987984,1973472
110.886,1988339,1973805
110.943,1988738,1974132
110.983,1988668,1974113
111.023,1988202,1973816
111.063,1987951,1973702
111.103,1988420,1974149
111.143,1988747,1974457
111.145,1988320,1974195
111.185,1988010,1974037
111.225,1988209,1974266
111.265,1988608,1974653
111.305,1988792,1974753
111.363,1988362,1974185
111.403,1987802,1973532
111.443,1988396,1973824
111.483,1989004,1974163
111.523,1988611,1973773
111.564,1987970,1973358
111.604,1988325,1973686
111.644,1988738,1974044
111.684,1988715,1974043
111.724,1988497,1973884
111.764,1988136,1973740
111.804,1988359,1974010
111.844,1988739,1974380
111.884,1988642,1974354
111.924,1988159,1974057
111.984,1988155,1974152
112.024,1988664,1974631
112.064,1988856,1974792
112.104,1988594,1974414
112.144,1988045,1973759
112.204,1989006,1974205
112.244,1988931,1974073
112.284,1988282,1973603
112.324,1988350,1973737
112.364,1988760,1974107
112.425,1988967,1974285
112.465,1988668,1974105
112.505,1988318,1973907
112.545,1988398,1974065
112.585,1988829,1974465
112.646,1988861,1974561
112.686,1988440,1974300
112.726,1988296,1974268
112.766,1988623,1974616
112.806,1988981,1974950
112.846,1988968,1974863
112.847,1988508,1974300
112.887,1988298,1973942
112.927,1988957,1974309
112.967,1989302,1974473
113.007,1988753,1974025
113.066,1988337,1973797
113.106,1988726,1974164
113.146,1989011,1974418
113.186,1988614,1974137
113.226,1988239,1973931
113.266,1988541,1974242
113.306,1988895,1974593
113.346,1988805,1974586
113.386,1988282,1974260
113.426,1988316,1974377
113.487,1988833,1974866
113.527,1989801,1975668
113.567,1989994,1975851
113.607,1989048,1974982
113.647,1988710,1974518
113.687,1989385,1974882
113.706,1989940,1975181
113.746,1989399,1974700
113.786,1988646,1974173
113.826,1989103,1974552
113.866,1988835,1974402
113.909,1988353,1974063
113.949,1988448,1974204
113.989,1988436,1974248
114.029,1988927,1974678
114.069,1989068,1974871
114.127,1988823,1974736
114.167,1989577,1975407
114.207,1989774,1975617
114.247,1989368,1975357
114.287,1989732,1975748
114.327,1990702,1976482
114.327,1990476,1976094
114.367,1990191,1975712
114.407,1990909,1976165
114.447,1991083,1976218
114.487,1990424,1975691
114.548,1990228,1975639
114.588,1990645,1976016
114.628,1990785,1976139
114.668,1990851,1976252
114.708,1991556,1976853
114.767,1991401,1976775
114.807,1991558,1976965
114.847,1993799,1978872
114.887,1997317,1981753
114.927,1997768,1982143
114.97,1996521,1981287
115.01,1996770,1981454
115.05,1996484,1980992
115.09,1996967,1981220
115.188,2261011,1982750
115.228,2258855,1981011
115.268,2255856,1978694
115.308,2254916,1977976
115.348,2255729,1978657
115.409,2256707,1979420
115.449,2255711,1978629
115.489,2255825,1978794
115.529,2257300,1980122
115.569,2258676,1981243
115.61,2258259,1980900
115.65,2259575,1982055
115.69,2260718,1983072
115.73,2261200,1983451
115.77,2260718,1982751
115.831,2259880,1981920
115.871,2258609,1980706
115.911,2258542,1980583
115.951,2257660,1979802
115.991,2257023,1979383
116.031,2257370,1979757
116.032,2257352,1979748
116.072,2257684,1980087
116.112,2258590,1980856
116.152,2259665,1981768
116.192,2259694,1981858
116.251,2258060,1980600
116.291,2255351,1978510
116.331,2253528,1977215
116.371,2250472,1974995
116.411,1981502,1969726
116.472,1971063,1699906
116.512,1703516,1695550
116.552,1707611,1698159
116.592,1713811,1702512
116.632,1982712,1707587
116.672,1981806,1706898
116.672,1979827,1705414
116.712,1975775,1702462
116.752,1973922,1701069
116.792,1974476,1701686
116.832,1979058,1705105
116.891,1982717,1707753
116.931,1979279,1704889
116.971,1970497,1698407
117.011,1702740,1694075
117.051,1698860,1691308
117.112,1700202,1692283
117.152,1700057,1692005
117.192,1697830,1690172
117.232,1694936,1687935
117.272,1693483,1425391
117.312,1693771,1425537
117.312,1693434,1425323
117.352,1692884,1424936
117.392,1692325,1424557
117.432,1691802,1424213
117.472,1691556,1424102
117.532,1691308,1424063
117.572,1690891,1423840
117.612,1690833,1423904
117.652,1688680,1422442
117.692,1424915,1421013
117.753,1424294,1420569
117.793,1425811,1421729
117.833,1427292,1422607
117.873,1426916,1422108
117.913,1425300,1420802
117.953,1425083,1420556
117.973,1425930,1421183
118.013,1426666,1421789
118.053,1431034,1425132
118.093,1436776,1429472
118.133,1437712,1430165
118.193,1434505,1427914
118.233,1431448,1425932
118.273,1432094,1426576
118.313,1436462,1430012
118.353,1706391,1436470
118.414,2258419,1983879
118.454,2271126,1994138
118.494,2270627,1993080
118.534,2267253,1989864
118.574,2258628,1982649
118.634,2259634,1983251
118.674,2255608,1978785
118.714,2249995,1974027
118.754,2247671,1972227
118.794,1978820,1705164
118.855,1991808,1715987
118.895,2259621,1982229
118.935,2250540,1974924
118.975,2248805,1973500
119.015,1974889,1702446
119.055,1703548,1695783
119.095,1689338,1423566
119.135,1425774,1422612
119.175,1428782,1424328
119.215,1435513,1429056
119.274,1436971,1429931
119.314,1440921,1432892
119.354,1706156,1435596
119.394,1713107,1440911
119.434,1715052,1703777
119.475,1713004,1702218
119.515,1707599,1698216
119.555,1708868,1699320
119.595,1712607,1702270
119.635,1719041,1707219
119.694,1718149,1706538
119.734,1718553,1706909
119.774,1717858,1706575
