Time (s),Red,IR
1272.869,2813336,2822185
1272.909,2815006,2826058
1272.949,2816374,2828727
1272.953,2817461,2830395
1272.993,2818219,2831078
1273.033,2818705,2831045
1273.073,2818847,2830851
1273.113,2819091,2831085
1273.153,2819338,2831358
1273.193,2819572,2831545
1273.233,2819768,2831670
1273.273,2819745,2831645
1273.313,2819783,2831663
1273.36,2819956,2831793
1273.4,2819889,2831735
1273.44,2819861,2831691
1273.48,2819512,2831182
1273.52,2819216,2830688
1273.561,2819435,2830856
1273.601,2819805,2831282
1273.641,2819848,2831450
1273.681,2819533,2831320
1273.721,2818926,2831061
1273.764,2818423,2831020
1273.804,2817969,2830917
1273.844,2817577,2830859
1273.884,2817249,2830855
1273.924,2816972,2830935
1273.968,2816692,2831023
1274.008,2816365,2831049
1274.048,2816136,2831025
1274.088,2815760,2830662
1274.128,2815296,2830207
1274.173,2815804,2830693
1274.213,2817251,2832173
1274.253,2818107,2833126
1274.293,2818433,2833475
1274.333,2818796,2833709
1274.38,2819325,2833686
1274.42,2819909,2833723
1274.46,2820003,2833479
1274.5,2820022,2833040
1274.54,2820197,2832807
1274.58,2820369,2832682
1274.586,2820461,2832575
1274.626,2820562,2832535
1274.666,2820710,2832651
1274.706,2821081,2833068
1274.746,2821457,2833468
1274.793,2821738,2833757
1274.833,2821905,2833954
1274.873,2822016,2834102
1274.913,2822080,2834246
1274.953,2822152,3096510
1274.996,2822186,3096478
1275.036,2821998,3096285
1275.076,2821710,3095943
1275.116,2821550,3095738
1275.156,2821491,3095740
1275.198,2821425,3095693
1275.238,2821256,3095535
1275.278,2821109,3095413
1275.318,2820910,3095320
1275.358,2820665,3095250
1275.398,2820258,3095197
1275.438,2819802,3095085
1275.478,2819286,3094770
1275.518,2818832,3094444
1275.558,2818438,3094206
1275.599,2818230,3094109
1275.639,2817742,3093816
1275.679,2817044,3093219
1275.719,2816517,3092745
1275.759,2816466,3092658
1275.805,2816490,3092629
1275.845,2816459,3092500
1275.885,2816551,3092491
1275.925,2816845,3092641
1275.965,2817196,3092797
1276.01,2817487,3092836
1276.05,2817548,3092543
