Time (s),Red,IR
45.604,2804725,3093470
45.644,2804717,3093519
45.684,2804728,3093568
45.724,2804741,3093613
45.764,2804697,3093498
45.809,2804592,3093185
45.849,2804524,3092992
45.889,2804485,3092884
45.929,2804469,3092868
45.969,2804462,3092860
46.011,2804475,3092910
46.051,2804503,3092966
46.091,2804501,3092980
46.131,2804492,3092995
46.171,2804517,3093023
46.215,2804518,3093053
46.255,2804524,3093103
46.295,2804537,3093152
46.335,2804544,3093191
46.375,2804549,3093229
46.422,2804576,3093281
46.462,2804581,3093315
46.502,2804591,3093338
46.542,2804607,3093381
46.582,2804616,3093425
46.622,2804621,3093462
46.622,2804598,3093382
46.662,2804487,3093094
46.702,2804407,3092850
46.742,2804375,3092731
46.782,2804356,3092690
46.827,2804346,3092694
46.867,2804362,3092726
46.907,2804380,3092782
46.947,2804384,3092788
46.987,2804362,3092808
47.028,2804388,3092813
47.068,2804374,3092873
47.108,2804401,3092916
47.148,2804400,3092955
47.188,2804436,3093015
47.229,2804454,3093079
47.269,2804465,3093097
47.309,2804461,3093130
47.349,2804463,3093164
47.389,2804491,3093202
47.429,2804502,3093243
47.469,2804520,3093297
47.509,2804520,3093328
47.549,2804480,3093223
47.589,2804363,3092905
47.634,2804290,3092678
47.674,2804258,3092598
47.714,2804239,3092556
47.754,2804237,3092571
47.794,2804256,3092622
47.837,2804270,3092673
47.877,2804266,3092676
47.917,2804268,3092673
47.957,2804270,3092720
47.997,2804281,3092766
48.037,2804319,3092822
48.077,2804333,3092861
48.117,2804336,3092906
48.157,2804359,3092942
48.197,2804364,3092968
48.243,2804382,3093007
48.283,2804382,3093029
48.323,2804391,3093085
48.363,2804404,3093127
48.403,2804419,3093168
48.446,2804427,3093204
48.486,2804402,3093116
48.526,2804294,3092817
48.566,2804216,3092608
48.606,2804201,3092549
48.649,2804185,3092546
48.689,2804200,3092587
48.729,2804218,3092673
48.769,2804226,3092715
48.809,2804234,3092710
48.854,2804234,3092762
48.894,2804264,3092822
48.934,2804278,3092867
48.974,2804293,3092922
49.014,2804307,3092971
49.057,2804322,3093017
49.097,2804332,3093049
49.137,2804342,3093086
49.177,2804349,3093123
49.217,2804365,3093168
49.259,2804379,3093212
49.299,2804391,3093247
49.339,2804394,3093263
